date,week,region_1_2_dairy,region_1_2_beef_dairy,region_3_dairy,region_3_beef_dairy,region_4_dairy,region_4_beef_dairy,region_5_dairy,region_5_beef_dairy,region_6_dairy,region_6_beef_dairy,region_7_dairy,region_7_beef_dairy,region_8_dairy,region_8_beef_dairy,region_9_dairy,region_9_beef_dairy,region_10_dairy,region_10_beef_dairy,reported_total_dairy,reported_total_beef_dairy,calculated_total_beef,calculated_pct_beef,calculated_total_dairy,calculated_total_beef_dairy,diff_dairy,diff_beef_dairy
1996-06-01,22,1.4,1.4,5.2,7.3,5.6,16.3,19.0,26.4,1.3,26.9,5.8,23.4,1.1,9.9,7.7,11.1,2.2,5.7,49.0,128.6,79.6,0.619,49.300000000000004,128.39999999999998,-0.30000000000000426,0.20000000000001705
1996-06-08,23,1.7,1.7,7.4,7.4,,17.0,26.7,29.7,1.3,24.9,6.0,23.5,1.1,10.9,7.7,11.7,2.4,6.5,53.0,133.4,80.4,0.603,54.3,133.3,-1.2999999999999972,0.09999999999999432
1996-06-15,24,1.7,1.8,6.7,7.4,,17.5,26.6,27.8,1.8,24.8,5.1,21.6,1.0,10.6,7.5,11.3,2.6,6.5,51.4,129.1,77.69999999999999,0.602,53.0,129.3,-1.6000000000000014,-0.20000000000001705
1996-06-22,25,1.7,1.8,6.4,6.9,,18.1,24.6,27.1,1.4,24.7,4.9,20.7,1.0,10.7,8.0,12.1,2.6,6.9,49.3,129.0,79.7,0.618,50.6,129.0,-1.3000000000000043,0.0
1996-06-29,26,1.6,1.7,6.7,7.4,,13.4,25.3,28.5,1.7,25.0,4.8,21.2,1.0,9.9,8.3,13.1,2.5,6.9,51.1,131.1,80.0,0.61,51.900000000000006,127.10000000000001,-0.8000000000000043,3.999999999999986
1996-07-06,27,1.2,1.4,5.6,6.4,,12.7,19.5,21.4,1.2,17.8,2.9,17.6,0.8,7.2,6.3,9.7,1.9,5.6,38.6,99.7,61.1,0.613,39.4,99.80000000000001,-0.7999999999999972,-0.10000000000000853
1996-07-13,28,1.7,1.8,7.4,8.4,,16.3,29.3,30.6,2.4,26.4,5.6,23.9,1.1,9.6,8.3,12.2,2.6,6.3,57.0,135.5,78.5,0.579,58.4,135.5,-1.3999999999999986,0.0
1996-07-20,29,1.8,1.9,7.6,8.4,,18.9,26.3,31.8,2.2,27.3,6.3,24.2,4.0,10.2,7.8,11.4,2.4,6.2,59.3,140.3,81.00000000000001,0.577,58.4,140.29999999999998,0.8999999999999986,2.842170943040401e-14
1996-07-27,30,1.8,1.9,7.3,8.1,,17.6,24.2,27.3,1.7,24.0,5.3,20.9,2.9,8.3,7.5,10.8,2.4,6.5,53.8,125.4,71.60000000000001,0.571,53.099999999999994,125.4,0.7000000000000028,0.0
1996-08-03,31,1.8,1.8,7.4,8.4,,17.0,23.8,27.5,4.5,21.7,5.5,21.6,3.1,8.6,7.5,10.5,2.6,5.8,54.7,122.8,68.1,0.555,56.2,122.89999999999999,-1.5,-0.09999999999999432
1996-08-10,32,1.6,1.8,7.5,8.5,,17.6,25.0,28.9,2.1,23.5,5.1,20.7,1.2,9.6,8.4,11.4,2.9,6.7,54.5,128.4,73.9,0.576,53.800000000000004,128.7,0.6999999999999957,-0.29999999999998295
1996-08-17,33,1.8,1.9,7.6,8.5,,18.5,28.8,29.5,2.5,23.1,5.2,22.2,1.3,9.6,8.3,11.8,2.8,7.1,56.8,132.3,75.50000000000001,0.571,58.3,132.2,-1.5,0.10000000000002274
1996-08-24,34,1.8,1.8,8.5,9.8,,19.0,30.9,33.1,2.2,25.3,6.1,24.0,1.4,10.1,8.8,12.4,2.5,6.4,60.8,141.9,81.10000000000001,0.572,62.2,141.9,-1.4000000000000057,0.0
1996-08-31,35,1.8,1.8,8.5,10.0,,14.9,30.4,32.8,2.5,21.7,4.2,21.5,1.3,10.2,9.5,13.1,2.6,7.2,59.7,137.4,77.7,0.566,60.800000000000004,133.2,-1.1000000000000014,4.200000000000017
1996-09-07,36,1.6,1.6,6.6,7.5,,12.8,25.8,28.1,2.3,16.3,3.7,17.9,1.1,9.1,7.5,9.6,2.8,6.7,51.0,113.5,62.5,0.551,51.4,109.59999999999998,-0.3999999999999986,3.90000000000002
1996-09-14,37,1.8,1.8,9.1,10.7,,14.6,27.7,31.9,2.5,21.6,4.5,21.5,1.3,10.4,9.1,12.6,3.0,7.9,58.0,137.5,79.5,0.578,59.0,133.0,-1.0,4.5
1996-09-21,38,1.9,2.0,9.3,10.7,,15.0,29.8,32.6,4.2,21.8,4.0,21.6,1.5,10.7,9.1,12.8,2.6,7.3,61.3,138.7,77.39999999999999,0.558,62.400000000000006,134.5,-1.1000000000000085,4.199999999999989
1996-09-28,39,1.8,1.9,9.0,10.4,,14.4,29.7,32.1,2.6,21.6,4.9,22.2,1.4,10.3,8.8,12.2,2.5,7.1,59.5,136.2,76.69999999999999,0.563,60.7,132.20000000000002,-1.2000000000000028,3.9999999999999716
1996-10-05,40,1.7,1.7,9.4,11.2,,15.4,29.7,32.2,2.9,23.4,3.5,22.3,1.2,11.4,8.5,12.1,2.4,7.8,58.5,141.9,83.4,0.588,59.3,137.50000000000003,-0.7999999999999972,4.399999999999977
1996-10-12,41,1.7,1.9,10.5,11.9,,19.6,32.8,35.0,2.9,24.6,3.7,23.5,1.0,12.7,8.9,12.4,2.6,7.9,62.9,149.4,86.5,0.579,64.1,149.5,-1.1999999999999957,-0.09999999999999432
1996-10-19,42,1.7,1.9,10.7,12.0,,19.7,32.7,35.8,2.7,25.7,3.4,24.6,1.2,12.5,9.7,13.9,2.7,8.3,63.6,154.4,90.80000000000001,0.588,64.80000000000001,154.40000000000003,-1.20000000000001,-2.842170943040401e-14
1996-10-26,43,2.0,2.1,10.4,11.9,,19.8,35.6,40.0,2.2,26.8,3.5,24.6,1.0,12.6,9.2,13.5,2.6,8.4,65.0,159.6,94.6,0.593,66.5,159.7,-1.5,-0.09999999999999432
1996-11-02,44,2.0,2.2,9.6,10.9,,20.1,36.0,41.8,2.5,28.5,4.1,26.7,1.2,14.6,9.2,13.6,2.5,8.5,65.5,166.8,101.30000000000001,0.607,67.10000000000001,166.89999999999998,-1.6000000000000085,-0.0999999999999659
1996-11-09,45,2.1,2.2,10.5,12.1,,20.0,35.0,40.0,2.8,27.7,3.9,24.8,1.1,14.0,9.7,14.9,2.4,8.0,65.8,163.8,98.00000000000001,0.598,67.5,163.70000000000002,-1.7000000000000028,0.09999999999999432
1996-11-16,46,1.9,2.0,10.7,12.5,,20.3,35.4,40.3,2.7,27.4,4.1,27.0,1.0,14.7,8.9,13.6,2.5,8.5,65.8,166.3,100.50000000000001,0.604,67.2,166.29999999999998,-1.4000000000000057,2.842170943040401e-14
1996-11-23,47,1.9,2.0,10.0,11.7,,20.1,35.0,39.4,2.3,26.5,4.3,27.3,1.1,14.5,8.9,12.9,2.1,8.2,64.1,162.7,98.6,0.606,65.6,162.6,-1.5,0.09999999999999432
1996-11-30,48,1.5,1.6,8.1,9.4,,15.1,28.9,33.3,1.7,18.0,2.9,20.7,0.9,11.8,8.3,10.7,2.0,7.3,53.1,127.9,74.80000000000001,0.585,54.3,127.9,-1.1999999999999957,0.0
1996-12-07,49,2.1,2.1,9.5,10.8,,19.9,37.7,42.7,2.7,25.1,4.4,28.0,1.3,14.0,10.1,13.6,2.6,8.8,68.8,165.0,96.2,0.583,70.39999999999999,165.0,-1.5999999999999943,0.0
1996-12-14,50,2.1,2.2,11.2,12.9,,19.5,38.2,43.5,2.6,26.4,4.5,28.5,1.2,13.9,9.7,13.2,2.9,8.8,70.8,169.0,98.2,0.581,72.4,168.9,-1.6000000000000085,0.09999999999999432
1996-12-21,51,1.9,1.9,8.9,10.1,,19.2,33.1,37.9,2.6,22.7,3.8,25.0,0.9,12.3,10.3,13.1,2.7,8.2,62.8,150.3,87.50000000000001,0.582,64.2,150.39999999999998,-1.4000000000000057,-0.0999999999999659
1996-12-28,52,1.3,1.3,6.0,6.9,,11.6,24.3,28.4,1.4,11.0,2.4,18.7,0.6,9.0,7.0,9.2,1.3,5.8,43.0,100.7,57.7,0.573,44.3,101.9,-1.2999999999999972,-1.2000000000000028
1997-01-04,1,1.5,1.5,7.6,8.8,,11.2,31.4,35.3,1.8,14.1,3.3,23.8,0.8,11.1,8.5,12.3,1.8,7.0,55.7,125.1,69.39999999999999,0.555,56.69999999999999,125.09999999999998,-0.9999999999999858,1.4210854715202004e-14
1997-01-11,2,2.1,2.2,10.5,12.2,,20.4,36.9,41.0,3.3,22.4,4.5,27.4,1.4,12.9,12.1,14.9,3.4,8.3,72.7,161.8,89.10000000000001,0.551,74.2,161.70000000000002,-1.5,0.09999999999999432
1997-01-18,3,1.8,1.9,8.5,9.7,,17.2,30.7,33.9,2.7,16.1,3.0,20.8,1.2,13.2,11.2,13.3,3.3,8.9,61.1,135.2,74.1,0.548,62.400000000000006,135.0,-1.3000000000000043,0.19999999999998863
1997-01-25,4,1.8,1.8,8.7,10.0,,17.7,34.2,38.8,3.4,21.5,3.9,25.7,1.5,14.3,11.9,13.5,3.3,7.6,67.4,150.9,83.5,0.553,68.7,150.9,-1.2999999999999972,0.0
1997-02-01,5,1.8,1.8,8.7,10.0,,17.5,30.9,34.2,2.8,18.1,3.7,21.6,1.3,10.4,11.5,12.8,3.3,6.9,62.4,133.3,70.9,0.532,63.99999999999999,133.29999999999998,-1.5999999999999943,2.842170943040401e-14
1997-02-08,6,1.8,1.8,8.3,9.4,,18.1,31.5,34.8,3.0,17.9,3.8,22.4,1.3,10.1,10.9,12.3,3.6,6.7,62.7,133.4,70.7,0.53,64.19999999999999,133.5,-1.4999999999999858,-0.09999999999999432
1997-02-15,7,1.8,1.8,8.2,9.2,,16.9,30.6,33.4,3.3,14.9,3.7,21.1,1.4,10.3,11.1,12.3,3.5,6.3,62.1,126.2,64.1,0.508,63.6,126.2,-1.5,0.0
1997-02-22,8,1.8,1.9,7.5,8.3,,16.7,29.7,31.9,2.9,15.5,3.4,20.6,1.6,9.5,9.6,10.7,4.0,7.0,59.1,122.0,62.9,0.516,60.5,122.10000000000001,-1.3999999999999986,-0.10000000000000853
1997-03-01,9,1.9,2.0,7.9,8.6,,17.5,29.3,31.1,3.5,13.7,3.8,20.6,1.6,10.0,10.4,11.8,4.0,7.0,60.9,122.3,61.4,0.502,62.4,122.3,-1.5,0.0
1997-03-08,10,1.9,2.0,7.6,8.3,,15.3,27.2,29.3,3.4,15.4,3.8,20.7,1.5,9.2,10.3,11.5,4.2,7.2,58.3,118.8,60.5,0.509,59.900000000000006,118.90000000000002,-1.6000000000000085,-0.10000000000002274
1997-03-15,11,2.0,2.1,7.6,8.4,,17.2,30.3,32.5,3.3,17.3,3.4,21.3,1.8,9.9,10.9,13.8,4.0,7.1,61.8,129.6,67.8,0.523,63.29999999999999,129.6,-1.499999999999993,0.0
1997-03-22,12,1.9,2.0,7.7,8.5,,16.8,29.7,31.9,2.9,15.3,3.4,20.0,1.5,9.5,9.2,11.6,3.2,6.5,58.1,122.1,63.99999999999999,0.524,59.5,122.1,-1.3999999999999986,0.0
1997-03-29,13,2.0,2.0,7.6,8.3,,16.7,28.4,31.1,2.5,16.1,3.5,20.3,1.4,9.3,8.4,11.1,3.6,7.3,55.8,122.2,66.4,0.543,57.4,122.19999999999999,-1.6000000000000014,1.4210854715202004e-14
1997-04-05,14,1.9,2.0,6.6,7.0,,17.1,27.6,29.3,2.6,14.2,3.2,19.3,1.4,10.0,8.8,12.1,3.6,7.2,54.3,118.2,63.900000000000006,0.541,55.70000000000001,118.2,-1.4000000000000128,0.0
1997-04-12,15,2.1,2.1,7.7,8.5,,17.9,28.4,29.2,2.5,13.4,2.9,17.9,1.3,8.3,8.0,11.7,3.5,7.4,54.8,116.5,61.7,0.53,56.4,116.4,-1.6000000000000014,0.09999999999999432
1997-04-19,16,2.0,2.1,7.5,8.1,,17.2,28.6,30.4,3.1,14.9,3.0,19.5,1.6,8.8,7.9,11.1,3.8,8.0,55.9,120.1,64.19999999999999,0.535,57.5,120.1,-1.6000000000000014,0.0
1997-04-26,17,1.8,1.9,7.5,8.4,,17.6,29.1,31.6,2.2,16.4,2.7,19.0,1.3,9.6,8.1,11.7,3.2,7.7,54.5,123.9,69.4,0.56,55.90000000000001,123.9,-1.4000000000000128,0.0
1997-05-03,18,1.9,2.0,7.6,8.4,,16.9,26.1,27.5,2.3,14.0,2.9,19.4,1.2,8.6,6.9,9.8,3.6,7.7,51.1,114.2,63.1,0.553,52.5,114.29999999999998,-1.3999999999999986,-0.0999999999999801
1997-05-10,19,1.8,1.9,7.6,7.8,,16.8,27.2,29.3,2.4,16.4,2.6,18.3,1.3,8.7,8.2,11.5,2.9,6.7,52.4,117.5,65.1,0.554,53.99999999999999,117.39999999999999,-1.5999999999999943,0.10000000000000853
1997-05-17,20,1.8,1.9,7.2,7.7,,16.7,25.9,27.8,2.6,15.2,2.6,17.2,1.2,8.1,7.4,10.8,2.8,5.9,50.0,111.3,61.3,0.551,51.5,111.3,-1.5,0.0
1997-05-24,21,1.8,2.0,7.1,7.6,,17.1,26.2,28.5,2.5,15.0,2.9,18.4,0.9,6.9,7.8,11.1,3.0,6.4,50.7,112.9,62.2,0.551,52.199999999999996,113.0,-1.499999999999993,-0.09999999999999432
1997-05-31,22,1.6,1.7,6.2,6.8,,14.0,22.9,24.7,2.0,14.0,2.3,14.6,0.8,6.6,7.2,10.2,2.6,6.0,44.4,98.6,54.199999999999996,0.55,45.6,98.6,-1.2000000000000028,0.0
1997-06-07,23,1.8,1.9,,,11.3,24.2,21.0,28.2,2.2,15.0,2.6,17.1,1.1,7.5,7.7,11.1,2.8,6.4,50.5,111.3,60.8,0.546,50.50000000000001,111.4,-7.105427357601002e-15,-0.10000000000000853
1997-06-14,24,1.7,1.7,,,9.5,22.2,17.3,23.9,2.0,12.8,2.5,16.3,1.1,6.9,8.1,10.8,2.9,6.4,45.0,101.0,56.0,0.554,45.1,101.0,-0.10000000000000142,0.0
1997-06-21,25,1.7,1.8,,,8.9,20.9,18.3,25.1,1.9,12.4,2.8,16.5,0.8,7.0,7.5,10.6,3.3,7.3,45.1,101.7,56.6,0.557,45.19999999999999,101.59999999999998,-0.09999999999998721,0.10000000000002274
1997-06-28,26,1.6,1.8,,,9.3,22.3,19.8,27.6,2.4,14.1,2.7,19.3,1.0,8.2,8.8,12.7,3.9,7.2,49.6,113.4,63.800000000000004,0.563,49.50000000000001,113.2,0.09999999999999432,0.20000000000000284
1997-07-05,27,1.5,1.5,,,8.1,15.7,16.1,23.1,2.1,12.1,2.7,14.9,0.8,7.0,7.0,9.8,2.6,6.2,40.8,90.4,49.60000000000001,0.549,40.900000000000006,90.3,-0.10000000000000853,0.10000000000000853
1997-07-12,28,1.9,1.9,,,12.0,24.6,20.3,28.0,2.6,15.4,3.0,18.4,1.0,9.1,8.3,11.4,2.9,7.3,51.9,116.0,64.1,0.553,52.00000000000001,116.10000000000001,-0.10000000000000853,-0.10000000000000853
1997-07-19,29,1.8,1.9,,,11.3,24.3,18.7,26.6,2.7,17.1,2.8,17.3,1.0,8.4,8.6,11.7,3.1,7.3,50.1,114.6,64.5,0.563,50.0,114.60000000000001,0.10000000000000142,-1.4210854715202004e-14
1997-07-26,30,1.9,1.9,,,11.6,24.7,19.9,27.2,2.5,16.0,3.1,17.8,1.0,7.2,8.4,11.1,2.9,6.7,51.2,112.5,61.3,0.545,51.3,112.6,-0.09999999999999432,-0.09999999999999432
1997-08-02,31,2.0,2.1,,,11.8,25.1,20.2,28.1,2.5,17.9,3.3,19.8,1.2,8.1,8.8,11.7,3.0,7.0,52.9,119.9,67.0,0.559,52.8,119.8,0.10000000000000142,0.10000000000000853
1997-08-09,32,2.0,2.1,,,10.9,24.0,20.8,29.0,3.0,18.0,3.7,19.3,1.5,7.3,8.2,11.1,2.9,6.4,53.2,117.3,64.1,0.546,53.00000000000001,117.19999999999999,0.19999999999999574,0.10000000000000853
1997-08-16,33,2.0,2.0,,,12.0,25.7,21.6,30.3,2.7,17.8,3.7,19.0,1.4,7.3,9.0,11.6,2.6,6.2,55.0,119.9,64.9,0.541,55.00000000000001,119.89999999999999,-7.105427357601002e-15,1.4210854715202004e-14
1997-08-23,34,1.9,1.9,,,12.1,25.2,21.7,30.1,3.1,16.5,3.8,18.5,1.3,6.8,9.1,11.8,3.0,7.0,56.1,117.8,61.699999999999996,0.524,56.0,117.8,0.10000000000000142,0.0
1997-08-30,35,2.1,2.0,,,12.4,26.2,19.6,27.9,3.2,16.5,3.7,18.0,1.5,7.0,9.1,11.6,2.9,6.6,54.3,116.0,61.7,0.532,54.50000000000001,115.79999999999998,-0.20000000000000995,0.20000000000001705
1997-09-06,36,1.9,2.0,,,10.7,22.1,17.5,23.9,2.5,12.0,2.9,14.6,1.1,6.8,8.1,9.9,2.7,5.3,47.3,96.5,49.2,0.51,47.400000000000006,96.6,-0.10000000000000853,-0.09999999999999432
1997-09-13,37,1.2,1.2,,,13.2,28.4,21.4,29.8,3.2,18.6,3.3,18.7,1.2,7.3,9.2,11.9,3.1,7.2,56.9,124.1,67.19999999999999,0.541,55.800000000000004,123.10000000000001,1.0999999999999943,0.9999999999999858
1997-09-20,38,2.0,2.0,,,12.8,27.7,21.0,29.6,2.9,19.5,3.2,16.5,1.2,8.5,9.5,12.3,3.3,7.1,55.9,123.1,67.19999999999999,0.546,55.9,123.19999999999999,0.0,-0.09999999999999432
1997-09-27,39,2.0,2.1,,,14.9,27.4,21.3,29.8,2.9,16.5,3.5,19.3,1.1,8.1,9.2,11.4,2.9,6.7,57.8,121.3,63.5,0.523,57.800000000000004,121.3,-7.105427357601002e-15,0.0
1997-10-04,40,2.2,2.2,,,12.3,26.7,20.5,28.5,3.1,19.2,3.1,18.4,1.1,8.1,9.3,12.0,2.7,7.4,54.3,122.3,68.0,0.556,54.30000000000001,122.5,-1.4210854715202004e-14,-0.20000000000000284
1997-10-11,41,2.0,2.1,,,12.3,27.0,21.0,29.7,2.7,18.5,3.2,17.7,1.1,7.8,9.4,11.9,3.3,7.7,55.0,122.4,67.4,0.551,55.0,122.4,0.0,0.0
1997-10-18,42,2.0,2.1,,,13.3,27.6,23.4,32.6,3.3,18.3,3.2,18.8,1.3,9.1,9.7,12.8,2.7,7.6,59.0,129.0,70.0,0.543,58.900000000000006,128.9,0.09999999999999432,0.09999999999999432
1997-10-25,43,2.2,2.2,,,14.1,29.8,26.5,37.3,2.8,22.4,3.3,21.7,1.1,10.4,10.2,14.0,2.7,8.4,62.9,146.2,83.29999999999998,0.57,62.89999999999999,146.20000000000002,7.105427357601002e-15,-2.842170943040401e-14
1997-11-01,44,2.3,2.4,,,14.5,29.8,27.0,37.9,2.8,23.8,3.4,20.3,0.9,11.1,9.5,13.3,2.4,8.3,62.8,146.9,84.10000000000001,0.572,62.79999999999999,146.9,7.105427357601002e-15,0.0
1997-11-08,45,2.1,2.3,,,13.4,28.9,28.1,39.3,2.8,23.2,3.9,23.7,0.9,10.8,8.6,12.2,2.9,8.9,62.9,149.2,86.29999999999998,0.578,62.699999999999996,149.3,0.20000000000000284,-0.10000000000002274
1997-11-15,46,2.0,2.1,,,14.3,29.6,26.4,37.7,3.1,22.3,3.6,23.3,0.8,10.6,10.0,13.4,2.6,7.7,62.7,146.8,84.10000000000001,0.573,62.800000000000004,146.7,-0.10000000000000142,0.10000000000002274
1997-11-22,47,1.9,2.0,,,13.9,29.3,27.3,38.5,3.2,21.4,3.4,22.5,1.0,10.8,10.8,14.5,2.8,8.5,64.2,147.5,83.3,0.565,64.3,147.5,-0.09999999999999432,0.0
1997-11-29,48,1.6,1.6,,,12.0,24.4,23.2,32.8,2.1,16.3,2.8,18.5,0.7,7.5,7.6,9.6,1.9,7.9,52.0,118.7,66.7,0.562,51.9,118.6,0.10000000000000142,0.10000000000000853
1997-12-06,49,2.1,2.1,,,13.7,29.1,29.2,41.1,3.2,21.2,3.7,23.0,1.0,8.8,11.9,14.8,2.9,8.8,67.6,149.1,81.5,0.547,67.70000000000002,148.90000000000003,-0.10000000000002274,0.1999999999999602
1997-12-13,50,2.2,2.3,,,14.4,26.1,26.6,37.1,3.3,19.7,3.8,20.1,0.9,8.5,11.6,15.0,2.8,8.8,65.6,137.5,71.9,0.523,65.6,137.60000000000002,0.0,-0.10000000000002274
1997-12-20,51,2.0,2.1,,,12.4,28.0,24.8,35.2,3.2,19.2,4.2,21.8,0.9,8.1,10.6,13.3,2.9,8.1,60.9,135.8,74.9,0.552,61.00000000000001,135.8,-0.10000000000000853,0.0
1997-12-27,52,1.3,1.3,,,7.3,16.8,18.7,27.7,2.0,11.2,2.8,16.9,0.5,5.1,8.3,10.0,1.9,5.9,43.3,95.1,51.8,0.545,42.79999999999999,94.9,0.5000000000000071,0.19999999999998863
1998-01-03,53,1.5,1.5,,,9.3,19.3,20.7,29.3,1.7,9.5,3.4,20.1,0.8,6.2,10.7,12.1,2.1,7.1,50.4,105.0,54.6,0.52,50.199999999999996,105.1,0.20000000000000284,-0.09999999999999432
1998-01-10,1,1.9,2.0,,,14.5,29.3,26.0,36.8,4.4,19.5,4.4,24.3,1.2,8.4,12.2,14.6,3.4,8.8,68.0,143.7,75.69999999999999,0.527,68.0,143.70000000000002,0.0,-2.842170943040401e-14
1998-01-17,2,2.0,2.0,,,13.6,27.1,21.8,31.4,4.2,17.3,3.5,20.9,1.3,7.6,11.0,12.9,3.0,7.9,60.2,127.0,66.8,0.526,60.4,127.1,-0.19999999999999574,-0.09999999999999432
1998-01-24,3,1.8,1.9,,,14.0,26.7,23.6,33.8,4.0,18.8,3.1,19.0,0.8,6.3,11.7,13.5,3.5,7.7,62.6,127.6,65.0,0.509,62.5,127.69999999999999,0.10000000000000142,-0.09999999999999432
1998-01-31,4,2.0,2.1,,,13.2,25.8,23.3,34.0,3.5,18.1,3.3,19.6,0.6,5.2,12.3,14.1,3.2,7.1,61.5,126.0,64.5,0.512,61.400000000000006,125.99999999999999,0.09999999999999432,1.4210854715202004e-14
1998-02-07,5,2.0,2.0,,,12.6,24.8,21.8,31.6,3.7,17.3,3.3,18.3,1.1,6.7,10.4,11.9,3.5,7.6,58.3,120.2,61.900000000000006,0.515,58.4,120.2,-0.10000000000000142,0.0
1998-02-14,6,1.9,1.9,6.3,8.7,5.4,15.9,19.1,27.7,3.5,15.3,3.1,17.4,1.3,6.5,10.9,11.9,3.2,6.6,54.7,112.0,57.3,0.512,54.7,111.9,0.0,0.09999999999999432
1998-02-21,7,1.9,1.9,6.0,8.2,6.4,15.0,19.5,28.0,3.6,13.4,2.9,16.3,1.2,6.1,11.7,12.8,3.4,6.6,56.6,108.5,51.9,0.478,56.6,108.29999999999998,0.0,0.20000000000001705
1998-02-28,8,1.9,1.9,6.3,8.5,5.4,15.5,18.9,27.8,3.2,15.2,3.0,16.8,1.2,5.8,12.7,14.1,3.5,6.7,56.1,112.4,56.300000000000004,0.501,56.10000000000001,112.3,-7.105427357601002e-15,0.10000000000000853
1998-03-07,9,1.9,2.0,6.6,9.0,5.2,15.3,18.3,26.7,3.8,14.4,3.0,15.8,1.4,6.2,11.4,12.7,3.3,6.6,54.9,108.5,53.6,0.494,54.89999999999999,108.7,7.105427357601002e-15,-0.20000000000000284
1998-03-14,10,1.9,1.9,6.2,8.5,5.1,13.2,16.5,24.0,2.8,11.7,2.4,12.8,0.9,4.7,10.7,11.7,3.5,6.4,50.0,95.0,45.0,0.474,50.0,94.9,0.0,0.09999999999999432
1998-03-21,11,1.8,1.9,5.7,7.7,4.8,14.5,18.7,27.1,3.4,12.4,3.0,17.3,1.1,5.9,10.4,11.7,3.3,6.1,52.3,104.6,52.3,0.5,52.199999999999996,104.60000000000001,0.10000000000000142,-1.4210854715202004e-14
1998-03-28,12,1.8,1.8,6.3,8.5,5.6,14.7,19.5,27.8,3.0,14.9,3.0,17.6,1.3,5.8,10.5,12.2,3.3,6.1,54.4,109.5,55.1,0.503,54.3,109.4,0.10000000000000142,0.09999999999999432
1998-04-04,13,1.7,1.7,6.3,8.6,5.0,15.5,20.1,28.0,2.7,14.5,2.7,17.5,1.1,5.9,10.6,12.0,3.6,6.2,54.0,110.0,56.0,0.509,53.80000000000001,109.9,0.19999999999998863,0.09999999999999432
1998-04-11,14,1.7,1.7,5.6,7.7,4.8,15.2,18.9,26.0,2.7,14.4,2.7,17.4,1.2,5.7,9.6,10.8,3.0,6.1,50.3,105.1,54.8,0.521,50.20000000000001,105.0,0.09999999999998721,0.09999999999999432
1998-04-18,15,1.4,1.6,5.2,7.2,5.3,15.5,18.4,26.0,2.6,14.9,2.7,17.8,1.0,6.0,9.9,11.5,3.2,6.1,49.6,106.5,56.9,0.534,49.7,106.6,-0.10000000000000142,-0.09999999999999432
1998-04-25,16,1.6,1.7,5.7,7.8,5.1,15.2,20.1,28.0,2.5,16.6,2.4,17.4,0.8,5.4,10.0,12.5,3.2,6.6,51.5,111.2,59.7,0.537,51.4,111.20000000000002,0.10000000000000142,-1.4210854715202004e-14
1998-05-02,17,1.7,1.7,5.2,7.1,4.4,14.5,18.5,26.3,2.5,15.7,2.3,17.1,0.9,5.7,9.3,12.1,3.1,6.5,47.9,106.7,58.800000000000004,0.551,47.9,106.7,0.0,0.0
1998-05-09,18,1.7,1.8,5.5,7.7,4.9,14.6,18.2,25.3,2.3,17.4,2.3,17.2,0.9,6.0,8.6,10.7,2.8,6.8,47.3,107.4,60.10000000000001,0.56,47.199999999999996,107.50000000000001,0.10000000000000142,-0.10000000000000853
1998-05-16,19,1.7,1.7,5.9,7.6,3.8,14.7,17.9,25.1,2.0,17.5,2.4,17.6,1.1,5.9,9.6,11.9,2.6,6.2,47.1,108.3,61.199999999999996,0.565,47.0,108.2,0.10000000000000142,0.09999999999999432
1998-05-23,20,1.7,1.7,5.3,7.3,4.9,14.9,17.6,25.1,2.1,18.7,2.4,18.1,0.9,5.8,9.4,12.2,3.0,6.9,47.4,110.6,63.199999999999996,0.571,47.3,110.70000000000002,0.10000000000000142,-0.10000000000002274
1998-05-30,21,1.3,1.5,4.8,6.4,4.2,13.5,16.5,23.4,2.0,17.3,2.2,16.1,0.7,5.3,8.4,11.2,2.9,6.4,43.0,101.2,58.2,0.575,43.0,101.1,0.0,0.10000000000000853
1998-06-06,22,1.8,1.9,5.2,7.8,4.6,15.2,18.8,26.6,1.8,19.4,2.5,17.9,0.9,6.1,9.2,12.2,2.9,6.7,47.6,113.7,66.1,0.581,47.699999999999996,113.80000000000001,-0.09999999999999432,-0.10000000000000853
1998-06-13,23,1.6,1.7,5.5,8.2,4.0,14.5,18.0,25.3,1.7,17.0,2.6,17.0,1.1,6.5,8.5,11.2,3.1,7.3,46.0,108.6,62.599999999999994,0.576,46.1,108.7,-0.10000000000000142,-0.10000000000000853
1998-06-20,24,1.7,1.7,6.2,8.3,4.3,14.7,16.8,23.7,1.8,16.9,2.4,16.2,1.1,5.9,8.1,10.9,2.7,6.8,45.0,105.3,60.3,0.573,45.10000000000001,105.10000000000001,-0.10000000000000853,0.19999999999998863
1998-06-27,25,1.6,1.6,5.5,7.5,5.2,15.9,16.2,23.1,1.9,19.5,2.3,16.3,1.0,5.1,8.3,11.8,2.8,7.2,44.9,108.0,63.1,0.584,44.8,107.99999999999999,0.10000000000000142,1.4210854715202004e-14
1998-07-04,26,1.7,1.7,5.2,7.1,3.5,13.2,16.4,23.0,1.7,17.8,1.7,14.0,0.8,4.6,7.5,10.9,2.0,6.1,40.5,98.4,57.900000000000006,0.588,40.5,98.39999999999999,0.0,1.4210854715202004e-14
1998-07-11,27,1.7,1.7,5.1,7.0,4.7,15.8,16.4,23.0,2.2,20.3,2.2,14.7,1.1,5.6,8.3,11.0,2.6,6.7,44.2,105.8,61.599999999999994,0.582,44.300000000000004,105.8,-0.10000000000000142,0.0
