week_ending,region,year,month,season,decade,total_beef_dairy,mean_daytime_hours_above_30,mean_daytime_hours_above_35,mean_nighttime_hours_above_21,mean_vpd_mean,mean_vpd_max,heat_vpd_product,heat_vpd_recovery_compound,extreme_stress_compound,weighted_compound_index,threshold_score,pca_compound_index,stress_category
1985-07-27,4,1985,7,Summer,1980,14.4,16.990415335463332,0.7955271565497222,66.77316293929694,1.208126187324524,1.8540881872177124,20.52656570029344,157.5889373092812,8.937515441758315,0.48993582492343196,1,1.272336341541522,Moderate
1985-08-03,4,1985,8,Summer,1980,14.7,18.26837060702889,2.0095846645369444,64.08945686900944,1.2663291692733765,1.992733120918274,23.13377057477706,171.39684972175047,23.776630371591665,0.502400058699816,1,1.5344574600775691,Moderate
1985-08-10,4,1985,8,Summer,1980,17.6,13.8019169329075,1.0383386581472223,58.75399361022361,1.2032098770141602,1.8729735612869263,16.60660277540329,114.17702611075994,9.70215752109167,0.4311099348706082,1,1.0366263295246285,Moderate
1985-08-17,4,1985,8,Summer,1980,19.1,23.418530351437777,1.488817891373889,67.82108626198055,1.3803656101226807,2.1355299949645996,32.32613393673892,251.56548576072964,20.200968484516917,0.5819014478014013,2,1.9213984282127987,Moderate
1985-08-24,4,1985,8,Summer,1980,19.2,19.24920127795528,1.6677316293930555,60.73482428115,1.2954045534133911,2.0700936317443848,24.935502985034137,176.3808422008481,19.398295948900092,0.5066677779243431,1,1.5449488674009062,Moderate
1985-08-31,4,1985,8,Summer,1980,14.1,6.284345047923333,0.19488817891388888,59.677316293929444,0.9155387282371521,1.5158859491348267,5.753561272979173,40.08927086338732,1.3529292540393787,0.32087991421739837,1,0.22623653996022994,Moderate
1985-09-07,4,1985,9,Fall,1980,17.7,17.97124600639,0.11182108626222222,64.59424920127778,1.2249152660369873,1.9880203008651733,22.013253582933352,164.20621234962513,1.203132864871034,0.4963088346647948,1,1.2842270544685608,Moderate
1985-09-14,4,1985,9,Fall,1980,17.6,17.31309904153361,0.485623003195,57.140575079871944,1.338257908821106,2.0951781272888184,23.169391718535465,155.56062842332935,5.374694672603982,0.4792839494727852,1,1.3196444208285256,Moderate
1985-09-21,4,1985,9,Fall,1980,18.0,3.2396166134186113,0.0,35.43130990415333,1.3158704042434692,2.107034683227539,4.262915622693007,19.366984074982277,0.0,0.2587047337330791,1,0.29864283468029706,Moderate
1985-09-28,4,1985,9,Fall,1980,20.4,2.8626198083069445,0.0,39.811501597443886,0.9586246013641357,1.6597309112548828,2.7441777725953234,13.669161550330196,0.0,0.23049784894327802,1,-0.16325296713598877,Moderate
1985-10-05,4,1985,10,Fall,1980,19.8,1.1501597444091667,0.0,31.079872204473055,0.7397762537002563,1.3292189836502075,0.8508608668758577,3.4953255675047394,0.0,0.16413072726716627,1,-0.7295415809963736,Moderate
1985-10-12,4,1985,10,Fall,1980,19.8,1.9936102236422222,0.0,28.300319488818054,0.9464224576950073,1.6527692079544067,1.886797487545365,7.226494658368669,0.0,0.18668495269314475,1,-0.40651945488404295,Moderate
1985-10-19,4,1985,10,Fall,1980,19.3,3.536741214057778,0.0,45.12140575079861,0.8349617123603821,1.5332119464874268,2.9530435002652187,16.277590897787768,0.0,0.2405135521442673,1,-0.2109075138878208,Moderate
1985-10-26,4,1985,10,Fall,1980,17.9,1.3258785942494444,0.0,34.645367412140835,0.6311001181602478,1.2059054374694824,0.8367621374969676,3.7357553065120426,0.0,0.16515918647766967,1,-0.8137137533117428,Moderate
1985-11-02,4,1985,11,Fall,1980,20.0,0.0,0.0,15.383386581469722,0.3300231695175171,0.5814552903175354,0.0,0.0,0.0,0.06455607399691554,1,-1.7596709413197302,Moderate
1985-11-09,4,1985,11,Fall,1980,22.0,0.0,0.0,3.9297124600641666,0.397392600774765,0.758520781993866,0.0,0.0,0.0,0.03869375758937701,0,-1.8058362503155425,Minimal
1985-11-16,4,1985,11,Fall,1980,19.5,0.0,0.0,17.846645367412222,0.41428446769714355,0.8618748188018799,0.0,0.0,0.0,0.08022090921778524,1,-1.504698921789852,Moderate
1985-11-23,4,1985,11,Fall,1980,13.6,0.0,0.0,17.600638977635832,0.35866397619247437,0.7339991331100464,0.0,0.0,0.0,0.07382702460834684,1,-1.6200421509130807,Moderate
1985-11-30,4,1985,11,Fall,1980,19.4,0.0,0.0,12.58466453674139,0.26941144466400146,0.5648965835571289,0.0,0.0,0.0,0.05035141410300157,0,-1.8639773931475294,Moderate
1985-12-07,4,1985,12,Winter,1980,21.6,0.0,0.0,3.0734824281152777,0.26550787687301636,0.4917643964290619,0.0,0.0,0.0,0.022752417158637857,0,-2.0649459375711117,Minimal
1985-12-14,4,1985,12,Winter,1980,17.8,0.0,0.0,3.5399361022366667,0.21845084428787231,0.44119739532470703,0.0,0.0,0.0,0.019272094583394545,0,-2.121213504496254,Minimal
1985-12-21,4,1985,12,Winter,1980,8.4,0.0,0.0,0.05111821086277778,0.25872930884361267,0.4699088931083679,0.0,0.0,0.0,0.013415705948580573,0,-2.132534976380058,Minimal
1985-12-28,4,1985,12,Winter,1980,16.4,0.0,0.0,0.10543130990416667,0.21217623353004456,0.3864671289920807,0.0,0.0,0.0,0.008808321367978635,0,-2.2124288558929086,Minimal
1986-01-04,4,1986,1,Winter,1980,21.1,0.0,0.0,1.0862619808308334,0.2347007542848587,0.49431484937667847,0.0,0.0,0.0,0.013917671838342619,0,-2.1217413944119516,Minimal
1986-01-11,4,1986,1,Winter,1980,19.5,0.0,0.0,0.70607028754,0.23969405889511108,0.4511583149433136,0.0,0.0,0.0,0.013341267524441558,0,-2.14657631029365,Minimal
1986-01-18,4,1986,1,Winter,1980,16.8,0.0,0.0,0.4089456869011111,0.2541828155517578,0.505250096321106,0.0,0.0,0.0,0.013973866054897928,0,-2.11178392171956,Minimal
1986-01-25,4,1986,1,Winter,1980,14.3,0.0,0.0,0.6421725239616667,0.2708643674850464,0.5438299179077148,0.0,0.0,0.0,0.016347477227295192,0,-2.074393504606339,Minimal
1986-02-01,4,1986,2,Winter,1980,17.9,0.0,0.0,0.24920127795527777,0.2575205862522125,0.4626119136810303,0.0,0.0,0.0,0.013858513843232102,0,-2.133975311275249,Minimal
1986-02-08,4,1986,2,Winter,1980,13.7,0.0,0.0,3.0223642172525,0.2562733590602875,0.5477047562599182,0.0,0.0,0.0,0.021661475639990175,0,-2.044109928386943,Minimal
1986-02-15,4,1986,2,Winter,1980,15.6,0.0,0.0,1.364217252396389,0.228086918592453,0.40006595849990845,0.0,0.0,0.0,0.014035913492478335,0,-2.1714290017582787,Minimal
1986-02-22,4,1986,2,Winter,1980,17.6,0.0,0.0,5.4664536741216665,0.32360440492630005,0.6599985361099243,0.0,0.0,0.0,0.03553940755983363,0,-1.8905458630964291,Minimal
1986-03-01,4,1986,3,Spring,1980,15.9,0.0,0.0,1.1533546325880555,0.36927399039268494,0.6470831036567688,0.0,0.0,0.0,0.027877327718243992,0,-1.9330469928945877,Minimal
1986-03-08,4,1986,3,Spring,1980,16.7,0.0,0.0,0.6198083067094444,0.43178844451904297,0.7596245408058167,0.0,0.0,0.0,0.0327471846743045,0,-1.8332428652606705,Minimal
1986-03-15,4,1986,3,Spring,1980,16.5,0.019169329073611113,0.0,9.623003194888334,0.42239341139793396,0.788731038570404,0.008096998301612195,0.01588874235415415,0.0,0.0577456891424204,0,-1.6735931745650594,Minimal
1986-03-22,4,1986,3,Spring,1980,16.2,0.0,0.0,7.552715654952222,0.4790172576904297,0.8248612880706787,0.0,0.0,0.0,0.05740542880079731,0,-1.6449026955271944,Minimal
1986-03-29,4,1986,3,Spring,1980,20.1,0.0,0.0,7.712460063897778,0.7341926693916321,1.253753900527954,0.0,0.0,0.0,0.08396849565801806,0,-1.2141113414803606,Minimal
1986-04-05,4,1986,4,Spring,1980,19.7,0.0,0.0,22.019169329073613,0.9813730716705322,1.6706392765045166,0.0,0.0,0.0,0.15017044648800382,1,-0.5583360521044021,Moderate
1986-04-12,4,1986,4,Spring,1980,17.7,0.06709265175722222,0.0,13.271565495207778,0.8267779350280762,1.3212440013885498,0.05547072407539401,0.12908905883871305,0.0,0.11008296977522533,0,-1.0084376376095332,Moderate
1986-04-19,4,1986,4,Spring,1980,19.7,0.057507987220555556,0.0,13.220447284345278,0.8573464155197144,1.3746516704559326,0.049304266707296845,0.11448671259700863,0.0,0.11295777162519177,0,-0.9573580493446168,Moderate
1986-04-26,4,1986,4,Spring,1980,19.4,1.2204472843452778,0.0,15.376996805111945,1.0359143018722534,1.630211591720581,1.264278796534426,3.2083598980424903,0.0,0.1503015219126826,1,-0.595936349576655,Moderate
1986-05-03,4,1986,5,Spring,1980,20.2,6.658146964856389,0.10543130990416667,31.926517571885,1.5102444887161255,2.353989362716675,10.05542975873636,42.15891524725153,0.7390021010699647,0.306510989006924,1,0.6795334055750333,Moderate
1986-05-10,4,1986,5,Spring,1980,21.7,9.341853035143888,0.11182108626222222,42.08626198083056,1.521914005279541,2.3257954120635986,14.217496969448671,74.0536271862368,0.949390973920697,0.36654645929636065,1,0.9582423039801667,Moderate
1986-05-17,4,1986,5,Spring,1980,20.9,5.472843450479444,0.0063897763580555555,40.421725239616386,1.3101853132247925,1.9994360208511353,7.170439110396664,36.154591067182,0.041899398288784466,0.29718169980990133,1,0.416349828709848,Moderate
1986-05-24,4,1986,5,Spring,1980,18.5,4.85303514377,0.25239616613444443,35.412140575079725,1.2368937730789185,1.8633923530578613,6.002688949862266,27.259495441962294,1.3439233994994075,0.26847785141084624,1,0.20382194737949258,Moderate
1986-05-31,4,1986,5,Spring,1980,19.7,13.6549520766775,1.6549520766775,53.19169329073472,1.3594197034835815,2.060464859008789,18.56281090315944,117.30154532063578,15.211955096046417,0.4295532850762112,1,1.228435069730121,Moderate
1986-06-07,4,1986,6,Summer,1980,19.3,19.25878594249222,2.1341853035144442,60.90095846645361,1.5402058362960815,2.2213823795318604,29.66249450860345,210.30992911659015,24.759916323003406,0.5322941546867694,1,1.875204652952661,Moderate
1986-06-14,4,1986,6,Summer,1980,19.3,22.13738019169333,2.0575079872205557,64.60063897763555,1.5574462413787842,2.2735953330993652,34.47777957352593,257.20643867151057,28.90160207734244,0.5765884974478027,2,2.0906719799250992,Moderate
1986-06-21,4,1986,6,Summer,1980,20.4,24.568690095846666,4.233226837060833,63.015974440894446,1.8948490619659424,2.774160623550415,46.553959381846994,339.9182708347378,68.07940928403781,0.6335612422342896,2,2.9388916180654316,Moderate
1986-06-28,4,1986,6,Summer,1980,15.6,33.43130990415361,9.261980830671112,66.08626198083056,2.1898112297058105,3.1295576095581055,73.20825785189065,557.0142686079148,192.45528037959747,0.7708870034258167,4,4.342095088977485,High
1986-07-05,4,1986,7,Summer,1980,21.5,29.8019169329075,4.9392971246008335,65.42492012779527,1.8994957208633423,2.792124032974243,56.608613687582576,426.9700165931134,89.75249914657586,0.6990107248723836,2,3.2903929769124156,High
1986-07-12,4,1986,7,Summer,1980,23.1,39.52396166134194,14.214057507987222,69.50159744408944,2.364205837249756,3.341773748397827,93.44278087098019,742.8850348860929,353.5954718066844,0.8661199272983023,4,5.455009007068121,High
1986-07-19,4,1986,7,Summer,1980,23.4,40.779552715655,16.5814696485625,69.57827476038334,2.4415910243988037,3.4813950061798096,99.5669898895411,792.3369278494213,437.81879891428935,0.8881924240057909,4,5.90642402199966,High
1986-07-26,4,1986,7,Summer,1980,22.3,40.865814696485835,16.3610223642175,69.82428115015972,2.391413450241089,3.3783750534057617,97.72705892023619,780.0992227227158,423.66473234997943,0.88471987006248,4,5.795816123696034,High
1986-08-02,4,1986,8,Summer,1980,23.2,39.16613418530361,19.33546325878611,68.70607028753972,2.5213775634765625,3.752535104751587,98.75261198293693,777.243001980717,538.5908772930533,0.8759530564149685,4,6.334748373390189,Severe
1986-08-09,4,1986,8,Summer,1980,23.3,28.83067092651778,2.9744408945688887,66.96805111821084,1.8313748836517334,2.7249157428741455,52.79976661365291,406.3895135749239,53.66198220126077,0.6856743167853913,2,2.9679025400354093,High
1986-08-16,4,1986,8,Summer,1980,23.3,20.405750798722224,1.357827476038611,65.6134185303514,1.3840124607086182,2.161025285720825,28.241813375546396,213.5460054821266,17.705169499643695,0.5425214448164921,2,1.7595375882160582,Moderate
1986-08-23,4,1986,8,Summer,1980,22.4,21.90415335463278,1.9936102236422222,66.18210862619806,1.4190665483474731,2.2411210536956787,31.083451295432464,236.80028630657728,26.714746750938925,0.56436524329995,2,1.9723373761631195,Moderate
1986-08-30,4,1986,8,Summer,1980,18.5,13.517571884984166,2.367412140575278,52.18210862619806,1.2814385890960693,2.0053839683532715,17.321938244298803,107.71146455232827,24.00025741169246,0.41716328346455744,1,1.1934613762961963,Moderate
1986-09-06,4,1986,9,Fall,1980,20.6,6.210862619808333,0.06389776357833334,49.380191693290556,0.8444554209709167,1.4648910760879517,5.244796608202777,31.1437027987401,0.37659613390342955,0.2833447534975874,1,-0.04797916581724806,Moderate
1986-09-13,4,1986,9,Fall,1980,22.6,7.987220447284445,0.0958466453675,51.08626198083056,1.1218129396438599,1.871572494506836,8.960167249551708,54.734312399817355,0.7669380045171508,0.33631562833946094,1,0.49313730961664476,Moderate
1986-09-20,4,1986,9,Fall,1980,21.5,9.16613418530361,0.11182108626222222,49.5367412140575,1.135940670967102,1.871280550956726,10.412184616628274,61.9907540993188,0.8679472473530708,0.34641485374098624,1,0.5295487504537006,Moderate
1986-09-27,4,1986,9,Fall,1980,20.3,21.44408945686917,0.47923322683722225,65.18849840255584,1.3861420154571533,2.2926971912384033,29.72455337938812,223.49445342828093,6.052880656412286,0.5530489691798729,2,1.7687381633985118,Moderate
1986-10-04,4,1986,10,Fall,1980,20.5,24.568690095846666,1.8210862619808332,66.47284345047916,1.4614511728286743,2.46000337600708,35.90594095543934,274.5829401627461,26.959421293028996,0.5991073861031676,2,2.217846285643384,Moderate
1986-10-11,4,1986,10,Fall,1980,21.6,5.632587859425,0.1980830670927778,36.83386581469639,0.9801670908927917,1.6804146766662598,5.5208772563706585,25.856402460427258,1.119393668373896,0.2549311740199885,1,-0.04698726355747219,Moderate
1986-10-18,4,1986,10,Fall,1980,22.6,0.8913738019169445,0.0,17.683706070287776,0.6730231642723083,1.1838128566741943,0.5999152167155798,1.6607876526647103,0.0,0.1161193463742225,1,-1.0947155620727989,Moderate
1986-10-25,4,1986,10,Fall,1980,22.9,0.0063897763580555555,0.0,12.753993610223889,0.7740812301635742,1.3672523498535156,0.004946205943713767,0.011254593843811448,0.0,0.10253783988943047,0,-1.0380558405752718,Moderate
1986-11-01,4,1986,11,Fall,1980,21.8,0.0,0.0,13.105431309904167,0.5395959615707397,1.0513923168182373,0.0,0.0,0.0,0.07948245276528018,0,-1.3850924259918165,Moderate
1986-11-08,4,1986,11,Fall,1980,21.3,0.29392971246027777,0.0,18.92332268370611,0.43729832768440247,0.8966240882873535,0.12853497171563674,0.37176584630723997,0.0,0.08891683163834918,1,-1.4377122030424268,Moderate
1986-11-15,4,1986,11,Fall,1980,21.8,0.17571884984027777,0.0,13.904153354632777,0.3936643898487091,0.714032769203186,0.06917425380728988,0.16535519712017474,0.0,0.06878713041418212,0,-1.6570474743411547,Moderate
1986-11-22,4,1986,11,Fall,1980,16.1,0.0,0.0,10.01916932907361,0.2760354280471802,0.5653085708618164,0.0,0.0,0.0,0.04369241072028662,0,-1.9015409752580674,Moderate
1986-11-29,4,1986,11,Fall,1980,22.7,0.0,0.0,10.271565495207778,0.22512982785701752,0.445252925157547,0.0,0.0,0.0,0.03920620097497649,0,-2.0006558918227455,Moderate
1986-12-06,4,1986,12,Winter,1980,22.2,0.0,0.0,3.290734824281389,0.2502879500389099,0.4812776744365692,0.0,0.0,0.0,0.021816599981190926,0,-2.078975841086588,Minimal
1986-12-13,4,1986,12,Winter,1980,21.3,0.0,0.0,5.185303514377222,0.19221621751785278,0.35859793424606323,0.0,0.0,0.0,0.021293452869796774,0,-2.1576244526905146,Minimal
1986-12-20,4,1986,12,Winter,1980,9.9,0.0,0.0,2.345047923322778,0.2256273329257965,0.4491540491580963,0.0,0.0,0.0,0.01658921435960467,0,-2.131382648025077,Minimal
1986-12-27,4,1986,12,Winter,1980,16.7,0.0,0.0,1.70607028754,0.1727190762758255,0.34751516580581665,0.0,0.0,0.0,0.009349009607281179,0,-2.237496046710847,Minimal
1987-01-03,4,1987,1,Winter,1980,22.4,0.0,0.0,0.6134185303516667,0.181815043091774,0.37455567717552185,0.0,0.0,0.0,0.007154876431303966,0,-2.2344753488447764,Minimal
1987-01-10,4,1987,1,Winter,1980,21.1,0.0,0.0,0.5431309904155556,0.20537959039211273,0.4171859622001648,0.0,0.0,0.0,0.009364690138751635,0,-2.1945484343679458,Minimal
1987-01-17,4,1987,1,Winter,1980,17.0,0.0,0.0,0.9361022364219445,0.19283337891101837,0.39118850231170654,0.0,0.0,0.0,0.00920492538790047,0,-2.2115508895436116,Minimal
1987-01-24,4,1987,1,Winter,1980,16.0,0.0,0.0,2.0734824281152777,0.16203123331069946,0.2867192327976227,0.0,0.0,0.0,0.009306276274464769,0,-2.2715441007916364,Minimal
1987-01-31,4,1987,1,Winter,1980,19.3,0.0,0.0,0.3099041533547222,0.1946638822555542,0.36211469769477844,0.0,0.0,0.0,0.007601426697521591,0,-2.23572987767356,Minimal
1987-02-07,4,1987,2,Winter,1980,18.5,0.0,0.0,0.9073482428116667,0.20655834674835205,0.4201864004135132,0.0,0.0,0.0,0.010526856688731222,0,-2.185922021242865,Minimal
1987-02-14,4,1987,2,Winter,1980,16.1,0.0,0.0,0.1980830670927778,0.3434552550315857,0.6513258218765259,0.0,0.0,0.0,0.022504048687817007,0,-1.967620343807078,Minimal
1987-02-21,4,1987,2,Winter,1980,17.7,0.0,0.0,1.3865814696486112,0.19237260520458221,0.3633726239204407,0.0,0.0,0.0,0.010446044479955703,0,-2.218828343428359,Minimal
1987-02-28,4,1987,2,Winter,1980,19.4,0.0,0.0,2.6645367412141665,0.19421452283859253,0.3477993607521057,0.0,0.0,0.0,0.014289122414071645,0,-2.2039851053955366,Minimal
1987-03-07,4,1987,3,Spring,1980,19.4,0.0,0.0,1.2268370607030556,0.4045529365539551,0.722791850566864,0.0,0.0,0.0,0.03169675336651321,0,-1.864084130159827,Minimal
1987-03-14,4,1987,3,Spring,1980,18.1,0.0,0.0,0.7699680511183333,0.33945176005363464,0.6018282175064087,0.0,0.0,0.0,0.023729913003702537,0,-1.986986144979947,Minimal
1987-03-21,4,1987,3,Spring,1980,17.5,0.0,0.0,4.8402555910544445,0.4649956524372101,0.8439446091651917,0.0,0.0,0.0,0.048213953428508594,0,-1.6917982786197954,Minimal
1987-03-28,4,1987,3,Spring,1980,18.6,0.0,0.0,9.357827476038612,0.5174821615219116,0.9194822311401367,0.0,0.0,0.0,0.06650283319219272,0,-1.5344503502447406,Minimal
1987-04-04,4,1987,4,Spring,1980,17.9,0.0,0.0,3.3706070287541667,0.3606319725513458,0.5857917070388794,0.0,0.0,0.0,0.03333398346537976,0,-1.9346347936788792,Minimal
1987-04-11,4,1987,4,Spring,1980,18.0,0.0,0.0,4.105431309904167,0.6048123836517334,1.02352774143219,0.0,0.0,0.0,0.06041677108915928,0,-1.4984103127268313,Minimal
1987-04-18,4,1987,4,Spring,1980,17.6,0.0,0.0,9.8019169329075,0.5579543709754944,0.9278542995452881,0.0,0.0,0.0,0.07191341083649291,0,-1.4901322536441057,Minimal
1987-04-25,4,1987,4,Spring,1980,17.5,0.9936102236422222,0.0,24.191693290735,0.8575525283813477,1.3863165378570557,0.8520729595099439,2.9133817292892865,0.0,0.1547439864445896,1,-0.7275321098104052,Moderate
1987-05-02,4,1987,5,Spring,1980,16.2,0.42811501597444446,0.0,22.779552715655,0.9482215046882629,1.5178030729293823,0.40594786462692745,1.3306789428345949,0.0,0.15370509024983742,1,-0.6337515644276508,Moderate
1987-05-09,4,1987,5,Spring,1980,17.8,0.7699680511183333,0.0,27.341853035143888,0.8650357723236084,1.3454842567443848,0.666049907763651,2.4871537769781398,0.0,0.16203598512946515,1,-0.6992378482087338,Moderate
1987-05-16,4,1987,5,Spring,1980,18.4,0.3610223642175,0.0063897763580555555,35.70926517571861,0.8165173530578613,1.2600041627883911,0.29478102522556426,1.3474224050805514,0.021606906200533512,0.1764619374807135,1,-0.658573812262435,Moderate
1987-05-23,4,1987,5,Spring,1980,14.5,3.677316293929722,0.0031948881791666666,53.699680511181946,0.9195367693901062,1.4306761026382446,3.3814275449457347,21.539585428475363,0.017880348071420072,0.27525820797356515,1,-0.04598846161405705,Moderate
1987-05-30,4,1987,5,Spring,1980,15.6,5.600638977635834,0.0,57.25239616613417,1.144787311553955,1.6981321573257446,6.411540438192017,43.1191457584479,0.0,0.32981032894018036,1,0.41412328527213105,Moderate
1987-06-06,4,1987,6,Summer,1980,15.2,12.214057507987222,0.18210862619833335,58.76677316293917,1.2889888286590576,1.9183828830718994,15.743783680394818,108.2649201076094,1.7426406121795965,0.42229815712424856,1,0.9677305949210808,Moderate
1987-06-13,4,1987,6,Summer,1980,17.7,18.26198083067111,0.9009584664538889,58.702875399360835,1.5855692625045776,2.3237409591674805,28.955635477559927,198.93354163241116,10.348240952708862,0.5195853467529291,1,1.7493312882582546,Moderate
1987-06-20,4,1987,6,Summer,1980,17.4,10.063897763578334,0.21405750798722223,66.40894568690084,0.9963090419769287,1.5585297346115112,10.026752339384485,76.61335749160351,1.7195561187402908,0.3903444387957769,1,0.5871190378026891,Moderate
1987-06-27,4,1987,6,Summer,1980,13.8,14.792332268370833,0.15654952076694445,66.58466453674112,1.1484864950180054,1.7397056818008423,16.98879384004296,130.10810771235438,1.6193083671152098,0.45889804337295603,1,0.9986192695727285,Moderate
1987-07-04,4,1987,7,Summer,1980,15.5,10.3162939297125,0.0,62.30351437699667,1.1220978498458862,1.7215251922607422,11.575891236908566,83.69776184743682,0.0,0.3942744151760829,1,0.6908332925107182,Moderate
1987-07-11,4,1987,7,Summer,1980,17.5,24.146964856230277,1.5750798722047221,68.92012779552694,1.320244550704956,1.9645873308181763,31.879898767502105,251.5965684839728,20.82430084559989,0.5869787351139535,2,1.842765056993481,Moderate
1987-07-18,4,1987,7,Summer,1980,17.7,24.690095846645555,1.338658146965,62.00638977635778,1.6335864067077637,2.4028871059417725,40.33340495539199,290.4262878225636,19.31219858664214,0.6052925918424681,2,2.202902087350487,Moderate
1987-07-25,4,1987,7,Summer,1980,17.9,34.722044728434724,10.274760383386667,67.95207667731611,2.2017011642456055,3.220982313156128,76.44756630358272,595.9246550291087,216.96668897726892,0.7917654381500743,4,4.59708582881708,High
1987-08-01,4,1987,8,Summer,1980,17.8,38.504792332268615,13.41214057508,69.41214057507972,2.211057424545288,3.28446364402771,85.136306966837,676.0856376893598,330.8380295020987,0.8388838874777933,4,5.1689633821682115,High
1987-08-08,4,1987,8,Summer,1980,17.9,37.472843450479445,9.044728434505,69.65175718849834,1.8568278551101685,2.8001039028167725,69.58061952903287,554.2218611751812,193.87878094211507,0.7918750577143238,3,4.108658327118151,High
1987-08-15,4,1987,8,Summer,1980,17.8,29.399361022364445,5.418530351437778,67.78274760383361,1.680713415145874,2.540687322616577,49.41190046700464,384.339338265077,96.07724942829104,0.6789024778531341,3,3.0597348476527375,High
1987-08-22,4,1987,8,Summer,1980,19.4,36.182108626198335,8.313099041533611,67.78274760383361,2.035552978515625,3.1129353046417236,73.65059898303392,572.8745951568492,177.05442726397655,0.7904887459192765,4,4.248245844667404,High
1987-08-29,4,1987,8,Summer,1980,18.6,31.591054313099168,8.105431309904167,66.40894568690084,1.9110339879989624,2.957813024520874,60.37157850905373,461.2928663330756,165.41535751794052,0.7228633970381848,3,3.828736160242037,High
1987-09-05,4,1987,9,Fall,1980,16.1,12.795527156549722,0.7348242811502778,56.099041533546114,1.4601366519927979,2.2639615535736084,18.683218182847437,123.49428146483366,7.921566096139879,0.4386326281316127,1,1.32590900964598,Moderate
1987-09-12,4,1987,9,Fall,1980,19.0,13.1693290734825,0.40255591054333334,63.17571884984,1.0678253173828125,1.790183186531067,14.06254299761015,102.90366927069066,3.815294453946316,0.42288291013074697,1,0.8620232637719059,Moderate
1987-09-19,4,1987,9,Fall,1980,17.5,13.817891373801945,0.3162939297125,61.89456869009583,1.1836450099945068,1.9938887357711792,16.355478173246812,117.5870048985856,3.2094894441488555,0.4382668864798117,1,1.057164682964661,Moderate
1987-09-26,4,1987,9,Fall,1980,17.4,4.501597444089723,0.0,38.239616613418335,1.3922144174575806,2.240241289138794,6.267188863251906,30.232678800715703,0.0,0.28855341922221667,1,0.5294081408324128,Moderate
1987-10-03,4,1987,10,Fall,1980,18.2,3.1789137380194443,0.0,32.82747603833889,1.123439073562622,1.87831711769104,3.5713159047760565,15.29504463371351,0.0,0.2308975753644887,1,-0.021199260813582612,Moderate
1987-10-10,4,1987,10,Fall,1980,18.9,0.07987220447305556,0.0,15.11821086262,1.1083329916000366,1.8314610719680786,0.08852499932931149,0.222358959976694,0.0,0.14431082419751756,1,-0.4852677747402796,Moderate
1987-10-17,4,1987,10,Fall,1980,19.2,0.03514376996805556,0.0,14.43769968051139,0.9621738791465759,1.6806704998016357,0.03381441747799895,0.08263465791987737,0.0,0.12691517220076287,0,-0.6944189253675415,Moderate
1987-10-24,4,1987,10,Fall,1980,18.9,0.3450479233227778,0.0,15.099041533546389,0.954920768737793,1.662855863571167,0.329493428190766,0.826996923919062,0.0,0.13150411891862918,1,-0.6853983066993451,Moderate
1987-10-31,4,1987,10,Fall,1980,18.9,0.0,0.0,11.137380191693333,0.8322818279266357,1.5261034965515137,0.0,0.0,0.0,0.10379813234300792,0,-0.9360795266311652,Moderate
1987-11-07,4,1987,11,Fall,1980,18.4,0.019169329073611113,0.0,17.083067092651945,0.908018171787262,1.6627249717712402,0.01740609913980877,0.04714105508247922,0.0,0.12876245614144385,1,-0.7034785300749598,Moderate
1987-11-14,4,1987,11,Fall,1980,17.9,0.0,0.0,5.722044728434722,0.5511083006858826,1.046669840812683,0.0,0.0,0.0,0.05954558170206982,0,-1.5023373355899667,Minimal
1987-11-21,4,1987,11,Fall,1980,12.5,0.0,0.0,6.274760383386667,0.44075849652290344,0.8428881764411926,0.0,0.0,0.0,0.04983665194054373,0,-1.6877136503541874,Minimal
1987-11-28,4,1987,11,Fall,1980,18.0,0.0,0.0,4.012779552715833,0.3411303758621216,0.694657564163208,0.0,0.0,0.0,0.0331752881253191,0,-1.882855649569087,Minimal
1987-12-05,4,1987,12,Winter,1980,18.0,0.0,0.0,0.5878594249202778,0.3422274589538574,0.6624952554702759,0.0,0.0,0.0,0.023493100753894058,0,-1.956246127650962,Minimal
1987-12-12,4,1987,12,Winter,1980,18.3,0.0,0.0,2.7284345047925,0.36047953367233276,0.7370659112930298,0.0,0.0,0.0,0.0314819328948713,0,-1.8668241642189065,Minimal
1987-12-19,4,1987,12,Winter,1980,15.0,0.0,0.0,2.0351437699680557,0.3193853199481964,0.5915659666061401,0.0,0.0,0.0,0.025295065664047788,0,-1.9871873250566545,Minimal
1987-12-26,4,1987,12,Winter,1980,6.5,0.0,0.0,5.111821086262222,0.21045167744159698,0.46763357520103455,0.0,0.0,0.0,0.022948926909094815,0,-2.087474391083581,Minimal
1988-01-02,4,1988,1,Winter,1980,10.1,0.0,0.0,2.0,0.23621441423892975,0.43353500962257385,0.0,0.0,0.0,0.016685595211918074,0,-2.1368050115289465,Minimal
1988-01-09,4,1988,1,Winter,1980,16.9,0.0,0.0,1.0575079872205555,0.15467114746570587,0.25505855679512024,0.0,0.0,0.0,0.005647851514772219,0,-2.3109975540127454,Minimal
1988-01-16,4,1988,1,Winter,1980,15.2,0.0,0.0,0.20766773162944444,0.18056394159793854,0.3343867063522339,0.0,0.0,0.0,0.005866532768849285,0,-2.263199515729295,Minimal
