date,week,region_4_dairy,region_4_beef_dairy,region_6_dairy,region_6_beef_dairy,region_4_total,region_6_total,regions_4_6_total,year,month,year_week,region_4_hours_above_21,region_6_hours_above_21,combined_hours_above_21,region_4_hours_above_24,region_6_hours_above_24,combined_hours_above_24,region_4_hours_below_18_above_0,region_6_hours_below_18_above_0,combined_hours_below_18_above_0,region_4_hours_below_0,region_6_hours_below_0,combined_hours_below_0
1984-05-26,21.0,4.0,17.8,3.3,28.7,21.8,32.0,53.8,1984,5,1984-W21,44.98083067092583,57.7574370709375,52.425333333333334,22.814696485624168,43.63386727688722,34.94533333333334,7.654952076678334,4.2814645308933335,5.689333333333333,0.0,0.0,0.0
1984-06-02,22.0,4.1,18.2,3.6,33.4,22.299999999999997,37.0,59.3,1984,6,1984-W22,33.40894568690111,48.48054919908389,42.190666666666665,15.086261980831667,36.292906178489446,27.442666666666668,25.207667731629442,11.828375286042222,17.412,0.0,0.0,0.0
1984-06-09,23.0,4.1,19.1,3.4,30.1,23.200000000000003,33.5,56.7,1984,6,1984-W23,55.37380191693222,58.81235697940389,57.37733333333334,33.85303514376972,44.13043478260778,39.84133333333333,2.690095846646667,4.684210526317222,3.852,0.0,0.0,0.0
1984-06-16,24.0,4.8,20.4,3.1,32.7,25.2,35.800000000000004,61.0,1984,6,1984-W24,65.94249201277833,64.45080091533083,65.07333333333334,44.766773162938335,53.5697940503425,49.896,0.1501597444097222,2.3958810068661114,1.4586666666666668,0.0,0.0,0.0
1984-06-23,25.0,4.3,19.5,2.6,35.2,23.8,37.800000000000004,61.60000000000001,1984,6,1984-W25,66.40255591054195,64.58581235697834,65.344,51.48242811501528,57.75972540045667,55.14,0.2076677316302778,1.9908466819230555,1.2466666666666666,0.0,0.0,0.0
1984-06-30,26.0,3.1,12.7,2.1,26.5,15.799999999999999,28.6,44.4,1984,6,1984-W26,60.03833865814583,66.39359267734444,63.74133333333334,42.05431309904083,58.44851258581111,51.60666666666667,2.0862619808319445,1.0526315789486111,1.484,0.0,0.0,0.0
1984-07-07,27.0,4.8,21.6,3.1,37.5,26.400000000000002,40.6,67.0,1984,7,1984-W27,62.86581469648445,66.9016018306625,65.21733333333333,42.463258785941115,59.890160183065,52.617333333333335,1.4504792332275,0.7414187643027778,1.0373333333333332,0.0,0.0,0.0
1984-07-14,28.0,5.3,21.5,2.6,37.9,26.8,40.5,67.3,1984,7,1984-W28,63.907348242810556,67.44622425629194,65.96933333333334,54.32587859424778,62.535469107550554,59.10933333333333,2.2428115015986108,0.6956521739138889,1.3413333333333335,0.0,0.0,0.0
1984-07-21,29.0,4.4,20.3,3.1,34.9,24.700000000000003,38.0,62.7,1984,7,1984-W29,62.06389776357722,66.88787185354583,64.87466666666667,43.894568690095,61.46224256292833,54.13066666666667,1.9201277955283333,0.71167048055,1.216,0.0,0.0,0.0
1984-07-28,30.0,4.7,20.1,3.3,31.7,24.8,35.0,59.8,1984,7,1984-W30,64.16293929712361,65.60183066361444,65.00133333333333,44.43769968051,57.26315789473611,51.91066666666667,1.1853035143777777,1.2723112128158334,1.236,0.0,0.0,0.0
1984-08-04,31.0,4.9,20.7,2.7,33.8,25.6,36.5,62.1,1984,8,1984-W31,56.98083067092611,64.96567505720722,61.63333333333333,33.76677316293917,53.36384439359195,45.18533333333333,2.680511182109722,1.0137299771175,1.7093333333333334,0.0,0.0,0.0
1984-08-11,32.0,4.5,21.2,2.5,32.4,25.7,34.9,60.599999999999994,1984,8,1984-W32,67.8274760383375,62.011441647596385,64.43866666666666,49.62300319488722,52.55148741418667,51.32933333333334,0.06389776357916667,2.8924485125869444,1.712,0.0,0.0,0.0
1984-08-18,33.0,5.5,22.9,3.3,34.8,28.4,38.099999999999994,66.5,1984,8,1984-W33,66.81150159744277,63.48741418764167,64.87466666666667,50.29392971245889,53.12128146453028,51.94133333333333,0.13738019169444443,1.9954233409622222,1.22,0.0,0.0,0.0
1984-08-25,34.0,6.0,24.3,3.2,37.9,30.3,41.1,71.4,1984,8,1984-W34,58.82108626197972,64.03432494279083,61.858666666666664,42.01277955271472,57.11899313501083,50.81466666666667,3.4153354632597224,2.1853546910766664,2.6986666666666665,0.0,0.0,0.0
1984-09-01,35.0,4.2,19.3,2.6,30.1,23.5,32.7,56.2,1984,9,1984-W35,58.92651757188416,65.89473684210417,62.986666666666665,40.75399361022278,60.39588100686389,52.19866666666667,2.837060702876389,1.4530892448519444,2.030666666666667,0.0,0.0,0.0
1984-09-08,36.0,5.6,23.3,3.4,39.7,28.9,43.1,72.0,1984,9,1984-W36,46.56549520766694,56.48970251716167,52.348,29.95207667731667,44.940503432493614,38.68533333333333,12.015974440895834,5.446224256293611,8.188,0.0,0.0,0.0
1984-09-15,37.0,6.4,24.0,3.0,40.6,30.4,43.6,74.0,1984,9,1984-W37,58.44408945686778,64.73913043478139,62.112,40.66453674121389,56.83295194507917,50.08533333333334,3.7028753993619445,2.098398169337222,2.768,0.0,0.0,0.0
1984-09-22,38.0,5.2,22.7,3.1,39.3,27.9,42.4,70.3,1984,9,1984-W38,35.64217252396166,48.235697940502774,42.98,22.52076677316361,32.78947368421083,28.504,20.31309904153472,9.592677345538334,14.066666666666666,0.0,0.0,0.0
1984-09-29,39.0,4.5,22.5,3.0,37.3,27.0,40.3,67.3,1984,9,1984-W39,42.808306709265,36.244851258581114,38.984,24.36421725239722,26.90389016018361,25.844,13.974440894569444,26.590389016018054,21.325333333333333,0.0,0.0,0.0
1984-10-06,40.0,4.8,24.2,2.7,34.2,29.0,36.900000000000006,65.9,1984,10,1984-W40,19.92971246006472,26.06178489702611,23.502666666666666,10.063897763579444,14.569794050344445,12.689333333333334,36.88498402555833,31.002288329519445,33.45733333333333,0.0,0.004576659039166667,0.0026666666666666666
1984-10-13,41.0,4.9,24.7,3.9,32.9,29.6,36.8,66.4,1984,10,1984-W41,31.0830670926525,37.16704805491972,34.628,15.782747603834444,17.723112128146944,16.913333333333334,18.000000000000835,15.670480549200278,16.642666666666667,0.0,0.0,0.0
1984-10-20,42.0,5.1,24.8,3.0,29.8,29.9,32.8,62.699999999999996,1984,10,1984-W42,42.958466453673054,27.0778032036625,33.705333333333336,20.17571884984111,14.695652173913889,16.982666666666667,9.699680511183056,29.002288329520276,20.946666666666665,0.0,1.2768878718541667,0.744
1984-10-27,43.0,4.8,25.1,2.9,32.7,29.900000000000002,35.6,65.5,1984,10,1984-W43,38.14057507987139,14.503432494280277,24.368,17.571884984026667,6.482837528605278,11.110666666666667,13.59424920127889,46.13043478260778,32.552,0.0,1.3638443935930555,0.7946666666666666
1984-11-03,44.0,4.6,23.0,2.6,30.9,27.6,33.5,61.1,1984,11,1984-W44,34.54632587859389,25.102974828375835,29.044,14.942492012780555,11.750572082380556,13.082666666666666,17.08945686901,33.92219679633889,26.897333333333332,0.044728434505,0.12814645309,0.09333333333333334
1984-11-10,45.0,4.7,22.8,2.8,30.7,27.5,33.5,61.0,1984,11,1984-W45,5.536741214058333,12.391304347827223,9.530666666666667,1.5271565495219446,4.4599542334105555,3.2359999999999998,56.83386581469556,44.70480549199028,49.766666666666666,0.162939297125,0.5652173913055556,0.3973333333333333
