date,roni,roni_lag4,roni_lag8,roni_lag12,roni_lag16,roni_rolling4,roni_rolling8,is_el_nino,is_la_nina,roni_x_summer
1984-01-07,-0.5,,,,,-0.5,-0.5,0,1,-0.0
1984-01-14,-0.5,,,,,-0.5,-0.5,0,1,-0.0
1984-01-21,-0.5,,,,,-0.5,-0.5,0,1,-0.0
1984-01-28,-0.5,,,,,-0.5,-0.5,0,1,-0.0
1984-02-04,-0.3,-0.5,,,,-0.45,-0.45999999999999996,0,0,-0.0
1984-02-11,-0.3,-0.5,,,,-0.4,-0.43333333333333335,0,0,-0.0
1984-02-18,-0.3,-0.5,,,,-0.35,-0.41428571428571426,0,0,-0.0
1984-02-25,-0.3,-0.5,,,,-0.3,-0.4,0,0,-0.0
1984-03-03,-0.3,-0.3,-0.5,,,-0.3,-0.375,0,0,-0.0
1984-03-10,-0.3,-0.3,-0.5,,,-0.3,-0.35,0,0,-0.0
1984-03-17,-0.3,-0.3,-0.5,,,-0.3,-0.325,0,0,-0.0
1984-03-24,-0.3,-0.3,-0.5,,,-0.3,-0.3,0,0,-0.0
1984-03-31,-0.3,-0.3,-0.3,-0.5,,-0.3,-0.3,0,0,-0.0
1984-04-07,-0.5,-0.3,-0.3,-0.5,,-0.35,-0.32499999999999996,0,1,-0.0
1984-04-14,-0.5,-0.3,-0.3,-0.5,,-0.39999999999999997,-0.35,0,1,-0.0
1984-04-21,-0.5,-0.3,-0.3,-0.5,,-0.44999999999999996,-0.375,0,1,-0.0
1984-04-28,-0.5,-0.3,-0.3,-0.3,-0.5,-0.5,-0.4,0,1,-0.0
1984-05-05,-0.6,-0.5,-0.3,-0.3,-0.5,-0.525,-0.4375,0,1,-0.0
1984-05-12,-0.6,-0.5,-0.3,-0.3,-0.5,-0.55,-0.475,0,1,-0.0
1984-05-19,-0.6,-0.5,-0.3,-0.3,-0.5,-0.575,-0.5125,0,1,-0.0
1984-05-26,-0.6,-0.5,-0.3,-0.3,-0.3,-0.6,-0.55,0,1,-0.0
1984-06-02,-0.4,-0.6,-0.5,-0.3,-0.3,-0.5499999999999999,-0.5375,0,0,-0.4
1984-06-09,-0.4,-0.6,-0.5,-0.3,-0.3,-0.5,-0.525,0,0,-0.4
1984-06-16,-0.4,-0.6,-0.5,-0.3,-0.3,-0.44999999999999996,-0.5125000000000001,0,0,-0.4
1984-06-23,-0.4,-0.6,-0.5,-0.3,-0.3,-0.4,-0.5,0,0,-0.4
1984-06-30,-0.4,-0.4,-0.6,-0.5,-0.3,-0.4,-0.47500000000000003,0,0,-0.4
1984-07-07,-0.2,-0.4,-0.6,-0.5,-0.3,-0.35000000000000003,-0.425,0,0,-0.2
1984-07-14,-0.2,-0.4,-0.6,-0.5,-0.3,-0.3,-0.375,0,0,-0.2
1984-07-21,-0.2,-0.4,-0.6,-0.5,-0.3,-0.25,-0.32500000000000007,0,0,-0.2
1984-07-28,-0.2,-0.4,-0.4,-0.6,-0.5,-0.2,-0.3,0,0,-0.2
1984-08-04,-0.1,-0.2,-0.4,-0.6,-0.5,-0.17500000000000002,-0.2625,0,0,-0.1
1984-08-11,-0.1,-0.2,-0.4,-0.6,-0.5,-0.15000000000000002,-0.22500000000000003,0,0,-0.1
1984-08-18,-0.1,-0.2,-0.4,-0.6,-0.5,-0.125,-0.1875,0,0,-0.1
1984-08-25,-0.1,-0.2,-0.4,-0.4,-0.6,-0.1,-0.15000000000000002,0,0,-0.1
1984-09-01,-0.1,-0.1,-0.2,-0.4,-0.6,-0.1,-0.1375,0,0,-0.0
1984-09-08,-0.1,-0.1,-0.2,-0.4,-0.6,-0.1,-0.125,0,0,-0.0
1984-09-15,-0.1,-0.1,-0.2,-0.4,-0.6,-0.1,-0.11250000000000002,0,0,-0.0
1984-09-22,-0.1,-0.1,-0.2,-0.4,-0.4,-0.1,-0.1,0,0,-0.0
1984-09-29,-0.1,-0.1,-0.1,-0.2,-0.4,-0.1,-0.1,0,0,-0.0
1984-10-06,-0.5,-0.1,-0.1,-0.2,-0.4,-0.2,-0.15,0,1,-0.0
1984-10-13,-0.5,-0.1,-0.1,-0.2,-0.4,-0.30000000000000004,-0.2,0,1,-0.0
1984-10-20,-0.5,-0.1,-0.1,-0.2,-0.4,-0.4,-0.25,0,1,-0.0
1984-10-27,-0.5,-0.1,-0.1,-0.1,-0.2,-0.5,-0.3,0,1,-0.0
1984-11-03,-0.8,-0.5,-0.1,-0.1,-0.2,-0.5750000000000001,-0.38749999999999996,0,1,-0.0
1984-11-10,-0.8,-0.5,-0.1,-0.1,-0.2,-0.65,-0.47500000000000003,0,1,-0.0
1984-11-17,-0.8,-0.5,-0.1,-0.1,-0.2,-0.7250000000000001,-0.5625,0,1,-0.0
1984-11-24,-0.8,-0.5,-0.1,-0.1,-0.1,-0.8,-0.6499999999999999,0,1,-0.0
1984-12-01,-1.0,-0.8,-0.5,-0.1,-0.1,-0.85,-0.7124999999999999,0,1,-0.0
1984-12-08,-1.0,-0.8,-0.5,-0.1,-0.1,-0.9,-0.7749999999999999,0,1,-0.0
1984-12-15,-1.0,-0.8,-0.5,-0.1,-0.1,-0.95,-0.8374999999999999,0,1,-0.0
1984-12-22,-1.0,-0.8,-0.5,-0.1,-0.1,-1.0,-0.8999999999999999,0,1,-0.0
1984-12-29,-1.0,-1.0,-0.8,-0.5,-0.1,-1.0,-0.925,0,1,-0.0
1985-01-05,-0.8,-1.0,-0.8,-0.5,-0.1,-0.95,-0.925,0,1,-0.0
1985-01-12,-0.8,-1.0,-0.8,-0.5,-0.1,-0.9,-0.925,0,1,-0.0
1985-01-19,-0.8,-1.0,-0.8,-0.5,-0.1,-0.8500000000000001,-0.9249999999999999,0,1,-0.0
1985-01-26,-0.8,-1.0,-1.0,-0.8,-0.5,-0.8,-0.9000000000000001,0,1,-0.0
1985-02-02,-0.6,-0.8,-1.0,-0.8,-0.5,-0.7500000000000001,-0.8500000000000001,0,1,-0.0
1985-02-09,-0.6,-0.8,-1.0,-0.8,-0.5,-0.7,-0.8,0,1,-0.0
1985-02-16,-0.6,-0.8,-1.0,-0.8,-0.5,-0.65,-0.7500000000000001,0,1,-0.0
1985-02-23,-0.6,-0.8,-1.0,-1.0,-0.8,-0.6,-0.7,0,1,-0.0
1985-03-02,-0.6,-0.6,-0.8,-1.0,-0.8,-0.6,-0.6749999999999999,0,1,-0.0
1985-03-09,-0.6,-0.6,-0.8,-1.0,-0.8,-0.6,-0.65,0,1,-0.0
1985-03-16,-0.6,-0.6,-0.8,-1.0,-0.8,-0.6,-0.625,0,1,-0.0
1985-03-23,-0.6,-0.6,-0.8,-1.0,-1.0,-0.6,-0.6,0,1,-0.0
1985-03-30,-0.6,-0.6,-0.6,-0.8,-1.0,-0.6,-0.6,0,1,-0.0
1985-04-06,-0.7,-0.6,-0.6,-0.8,-1.0,-0.625,-0.6125,0,1,-0.0
1985-04-13,-0.7,-0.6,-0.6,-0.8,-1.0,-0.6499999999999999,-0.6249999999999999,0,1,-0.0
1985-04-20,-0.7,-0.6,-0.6,-0.8,-1.0,-0.6749999999999999,-0.6375,0,1,-0.0
1985-04-27,-0.7,-0.6,-0.6,-0.6,-0.8,-0.7,-0.65,0,1,-0.0
1985-05-04,-0.7,-0.7,-0.6,-0.6,-0.8,-0.7,-0.6625,0,1,-0.0
1985-05-11,-0.7,-0.7,-0.6,-0.6,-0.8,-0.7,-0.6749999999999999,0,1,-0.0
1985-05-18,-0.7,-0.7,-0.6,-0.6,-0.8,-0.7,-0.6874999999999999,0,1,-0.0
1985-05-25,-0.7,-0.7,-0.6,-0.6,-0.6,-0.7,-0.7,0,1,-0.0
1985-06-01,-0.5,-0.7,-0.7,-0.6,-0.6,-0.65,-0.6749999999999999,0,1,-0.5
1985-06-08,-0.5,-0.7,-0.7,-0.6,-0.6,-0.6,-0.65,0,1,-0.5
1985-06-15,-0.5,-0.7,-0.7,-0.6,-0.6,-0.55,-0.625,0,1,-0.5
1985-06-22,-0.5,-0.7,-0.7,-0.6,-0.6,-0.5,-0.6,0,1,-0.5
1985-06-29,-0.5,-0.5,-0.7,-0.7,-0.6,-0.5,-0.575,0,1,-0.5
1985-07-06,-0.4,-0.5,-0.7,-0.7,-0.6,-0.475,-0.5375,0,0,-0.4
1985-07-13,-0.4,-0.5,-0.7,-0.7,-0.6,-0.44999999999999996,-0.5,0,0,-0.4
1985-07-20,-0.4,-0.5,-0.7,-0.7,-0.6,-0.425,-0.4625,0,0,-0.4
1985-07-27,-0.4,-0.5,-0.5,-0.7,-0.7,-0.4,-0.45,0,0,-0.4
1985-08-03,-0.3,-0.4,-0.5,-0.7,-0.7,-0.375,-0.425,0,0,-0.3
1985-08-10,-0.3,-0.4,-0.5,-0.7,-0.7,-0.35000000000000003,-0.4,0,0,-0.3
1985-08-17,-0.3,-0.4,-0.5,-0.7,-0.7,-0.325,-0.375,0,0,-0.3
1985-08-24,-0.3,-0.4,-0.5,-0.5,-0.7,-0.3,-0.35,0,0,-0.3
1985-08-31,-0.3,-0.3,-0.4,-0.5,-0.7,-0.3,-0.3375,0,0,-0.3
1985-09-07,-0.2,-0.3,-0.4,-0.5,-0.7,-0.275,-0.3125,0,0,-0.0
1985-09-14,-0.2,-0.3,-0.4,-0.5,-0.7,-0.25,-0.2875,0,0,-0.0
1985-09-21,-0.2,-0.3,-0.4,-0.5,-0.5,-0.225,-0.26249999999999996,0,0,-0.0
1985-09-28,-0.2,-0.3,-0.3,-0.4,-0.5,-0.2,-0.25,0,0,-0.0
1985-10-05,-0.2,-0.2,-0.3,-0.4,-0.5,-0.2,-0.2375,0,0,-0.0
1985-10-12,-0.2,-0.2,-0.3,-0.4,-0.5,-0.2,-0.225,0,0,-0.0
1985-10-19,-0.2,-0.2,-0.3,-0.4,-0.5,-0.2,-0.2125,0,0,-0.0
1985-10-26,-0.2,-0.2,-0.3,-0.3,-0.4,-0.2,-0.2,0,0,-0.0
1985-11-02,-0.1,-0.2,-0.2,-0.3,-0.4,-0.17500000000000002,-0.1875,0,0,-0.0
1985-11-09,-0.1,-0.2,-0.2,-0.3,-0.4,-0.15,-0.175,0,0,-0.0
1985-11-16,-0.1,-0.2,-0.2,-0.3,-0.4,-0.125,-0.1625,0,0,-0.0
1985-11-23,-0.1,-0.2,-0.2,-0.3,-0.3,-0.1,-0.15000000000000002,0,0,-0.0
1985-11-30,-0.1,-0.1,-0.2,-0.2,-0.3,-0.1,-0.13749999999999998,0,0,-0.0
1985-12-07,-0.2,-0.1,-0.2,-0.2,-0.3,-0.125,-0.1375,0,0,-0.0
1985-12-14,-0.2,-0.1,-0.2,-0.2,-0.3,-0.15000000000000002,-0.1375,0,0,-0.0
1985-12-21,-0.2,-0.1,-0.2,-0.2,-0.3,-0.175,-0.1375,0,0,-0.0
1985-12-28,-0.2,-0.1,-0.1,-0.2,-0.2,-0.2,-0.15,0,0,-0.0
1986-01-04,-0.3,-0.2,-0.1,-0.2,-0.2,-0.225,-0.17500000000000002,0,0,-0.0
1986-01-11,-0.3,-0.2,-0.1,-0.2,-0.2,-0.25,-0.2,0,0,-0.0
1986-01-18,-0.3,-0.2,-0.1,-0.2,-0.2,-0.275,-0.22499999999999998,0,0,-0.0
1986-01-25,-0.3,-0.2,-0.1,-0.1,-0.2,-0.3,-0.25,0,0,-0.0
1986-02-01,-0.3,-0.3,-0.2,-0.1,-0.2,-0.3,-0.26249999999999996,0,0,-0.0
1986-02-08,-0.3,-0.3,-0.2,-0.1,-0.2,-0.3,-0.27499999999999997,0,0,-0.0
1986-02-15,-0.3,-0.3,-0.2,-0.1,-0.2,-0.3,-0.2875,0,0,-0.0
1986-02-22,-0.3,-0.3,-0.2,-0.1,-0.1,-0.3,-0.3,0,0,-0.0
1986-03-01,-0.2,-0.3,-0.3,-0.2,-0.1,-0.275,-0.2875,0,0,-0.0
1986-03-08,-0.2,-0.3,-0.3,-0.2,-0.1,-0.25,-0.27499999999999997,0,0,-0.0
1986-03-15,-0.2,-0.3,-0.3,-0.2,-0.1,-0.225,-0.2625,0,0,-0.0
1986-03-22,-0.2,-0.3,-0.3,-0.2,-0.1,-0.2,-0.25,0,0,-0.0
1986-03-29,-0.2,-0.2,-0.3,-0.3,-0.2,-0.2,-0.2375,0,0,-0.0
1986-04-05,-0.1,-0.2,-0.3,-0.3,-0.2,-0.17500000000000002,-0.2125,0,0,-0.0
1986-04-12,-0.1,-0.2,-0.3,-0.3,-0.2,-0.15000000000000002,-0.1875,0,0,-0.0
1986-04-19,-0.1,-0.2,-0.3,-0.3,-0.2,-0.125,-0.1625,0,0,-0.0
1986-04-26,-0.1,-0.2,-0.2,-0.3,-0.3,-0.1,-0.15000000000000002,0,0,-0.0
1986-05-03,-0.1,-0.1,-0.2,-0.3,-0.3,-0.1,-0.1375,0,0,-0.0
1986-05-10,-0.1,-0.1,-0.2,-0.3,-0.3,-0.1,-0.125,0,0,-0.0
1986-05-17,-0.1,-0.1,-0.2,-0.3,-0.3,-0.1,-0.11250000000000002,0,0,-0.0
1986-05-24,-0.1,-0.1,-0.2,-0.2,-0.3,-0.1,-0.1,0,0,-0.0
1986-05-31,-0.1,-0.1,-0.1,-0.2,-0.3,-0.1,-0.1,0,0,-0.0
1986-06-07,-0.1,-0.1,-0.1,-0.2,-0.3,-0.1,-0.1,0,0,-0.1
1986-06-14,-0.1,-0.1,-0.1,-0.2,-0.3,-0.1,-0.1,0,0,-0.1
1986-06-21,-0.1,-0.1,-0.1,-0.2,-0.2,-0.1,-0.1,0,0,-0.1
1986-06-28,-0.1,-0.1,-0.1,-0.1,-0.2,-0.1,-0.1,0,0,-0.1
1986-07-05,0.3,-0.1,-0.1,-0.1,-0.2,-1.3877787807814457e-17,-0.05,0,0,0.3
1986-07-12,0.3,-0.1,-0.1,-0.1,-0.2,0.09999999999999998,-6.938893903907228e-18,0,0,0.3
1986-07-19,0.3,-0.1,-0.1,-0.1,-0.2,0.19999999999999998,0.04999999999999999,0,0,0.3
1986-07-26,0.3,-0.1,-0.1,-0.1,-0.1,0.3,0.09999999999999998,0,0,0.3
1986-08-02,0.6,0.3,-0.1,-0.1,-0.1,0.375,0.1875,1,0,0.6
1986-08-09,0.6,0.3,-0.1,-0.1,-0.1,0.44999999999999996,0.27499999999999997,1,0,0.6
1986-08-16,0.6,0.3,-0.1,-0.1,-0.1,0.525,0.3625,1,0,0.6
1986-08-23,0.6,0.3,-0.1,-0.1,-0.1,0.6,0.45,1,0,0.6
1986-08-30,0.6,0.6,0.3,-0.1,-0.1,0.6,0.48749999999999993,1,0,0.6
1986-09-06,0.9,0.6,0.3,-0.1,-0.1,0.6749999999999999,0.5625,1,0,0.0
1986-09-13,0.9,0.6,0.3,-0.1,-0.1,0.7499999999999999,0.6375,1,0,0.0
1986-09-20,0.9,0.6,0.3,-0.1,-0.1,0.825,0.7125,1,0,0.0
1986-09-27,0.9,0.6,0.6,0.3,-0.1,0.9,0.75,1,0,0.0
1986-10-04,1.2,0.9,0.6,0.3,-0.1,0.975,0.825,1,0,0.0
1986-10-11,1.2,0.9,0.6,0.3,-0.1,1.05,0.9,1,0,0.0
1986-10-18,1.2,0.9,0.6,0.3,-0.1,1.125,0.975,1,0,0.0
1986-10-25,1.2,0.9,0.6,0.6,0.3,1.2,1.05,1,0,0.0
1986-11-01,1.4,1.2,0.9,0.6,0.3,1.2499999999999998,1.1125,1,0,0.0
1986-11-08,1.4,1.2,0.9,0.6,0.3,1.2999999999999998,1.1749999999999998,1,0,0.0
1986-11-15,1.4,1.2,0.9,0.6,0.3,1.3499999999999999,1.2374999999999998,1,0,0.0
1986-11-22,1.4,1.2,0.9,0.6,0.6,1.4,1.3,1,0,0.0
1986-11-29,1.4,1.4,1.2,0.9,0.6,1.4,1.325,1,0,0.0
1986-12-06,1.5,1.4,1.2,0.9,0.6,1.4249999999999998,1.3625,1,0,0.0
1986-12-13,1.5,1.4,1.2,0.9,0.6,1.45,1.4,1,0,0.0
1986-12-20,1.5,1.4,1.2,0.9,0.6,1.475,1.4375,1,0,0.0
1986-12-27,1.5,1.4,1.4,1.2,0.9,1.5,1.45,1,0,0.0
1987-01-03,1.6,1.5,1.4,1.2,0.9,1.525,1.475,1,0,0.0
1987-01-10,1.6,1.5,1.4,1.2,0.9,1.55,1.5,1,0,0.0
1987-01-17,1.6,1.5,1.4,1.2,0.9,1.575,1.525,1,0,0.0
1987-01-24,1.6,1.5,1.4,1.4,1.2,1.6,1.55,1,0,0.0
1987-01-31,1.6,1.6,1.5,1.4,1.2,1.6,1.5625,1,0,0.0
1987-02-07,1.5,1.6,1.5,1.4,1.2,1.575,1.5625,1,0,0.0
1987-02-14,1.5,1.6,1.5,1.4,1.2,1.5499999999999998,1.5625,1,0,0.0
1987-02-21,1.5,1.6,1.5,1.4,1.4,1.525,1.5625,1,0,0.0
1987-02-28,1.5,1.6,1.6,1.5,1.4,1.5,1.55,1,0,0.0
1987-03-07,1.3,1.5,1.6,1.5,1.4,1.4500000000000002,1.5125000000000002,1,0,0.0
1987-03-14,1.3,1.5,1.6,1.5,1.4,1.4000000000000001,1.475,1,0,0.0
1987-03-21,1.3,1.5,1.6,1.5,1.4,1.3499999999999999,1.4375,1,0,0.0
1987-03-28,1.3,1.5,1.6,1.6,1.5,1.3,1.4,1,0,0.0
1987-04-04,1.0,1.3,1.5,1.6,1.5,1.225,1.3375,1,0,0.0
1987-04-11,1.0,1.3,1.5,1.6,1.5,1.15,1.275,1,0,0.0
1987-04-18,1.0,1.3,1.5,1.6,1.5,1.075,1.2125,1,0,0.0
1987-04-25,1.0,1.3,1.5,1.6,1.6,1.0,1.15,1,0,0.0
1987-05-02,0.9,1.0,1.3,1.5,1.6,0.975,1.1,1,0,0.0
1987-05-09,0.9,1.0,1.3,1.5,1.6,0.95,1.05,1,0,0.0
1987-05-16,0.9,1.0,1.3,1.5,1.6,0.9249999999999999,1.0,1,0,0.0
1987-05-23,0.9,1.0,1.3,1.5,1.6,0.9,0.95,1,0,0.0
1987-05-30,0.9,0.9,1.0,1.3,1.5,0.9,0.9375,1,0,0.0
1987-06-06,1.1,0.9,1.0,1.3,1.5,0.9500000000000001,0.95,1,0,1.1
1987-06-13,1.1,0.9,1.0,1.3,1.5,1.0,0.9625,1,0,1.1
1987-06-20,1.1,0.9,1.0,1.3,1.5,1.05,0.9750000000000001,1,0,1.1
1987-06-27,1.1,0.9,0.9,1.0,1.3,1.1,1.0,1,0,1.1
1987-07-04,1.3,1.1,0.9,1.0,1.3,1.1500000000000001,1.05,1,0,1.3
1987-07-11,1.3,1.1,0.9,1.0,1.3,1.2000000000000002,1.1,1,0,1.3
1987-07-18,1.3,1.1,0.9,1.0,1.3,1.25,1.1500000000000001,1,0,1.3
1987-07-25,1.3,1.1,0.9,0.9,1.0,1.3,1.2000000000000002,1,0,1.3
1987-08-01,1.6,1.3,1.1,0.9,1.0,1.375,1.2625000000000002,1,0,1.6
1987-08-08,1.6,1.3,1.1,0.9,1.0,1.45,1.325,1,0,1.6
1987-08-15,1.6,1.3,1.1,0.9,1.0,1.525,1.3875,1,0,1.6
1987-08-22,1.6,1.3,1.1,0.9,0.9,1.6,1.4500000000000002,1,0,1.6
1987-08-29,1.6,1.6,1.3,1.1,0.9,1.6,1.4875,1,0,1.6
1987-09-05,1.5,1.6,1.3,1.1,0.9,1.5750000000000002,1.5125000000000002,1,0,0.0
1987-09-12,1.5,1.6,1.3,1.1,0.9,1.5500000000000003,1.5375,1,0,0.0
1987-09-19,1.5,1.6,1.3,1.1,0.9,1.525,1.5625,1,0,0.0
1987-09-26,1.5,1.6,1.6,1.3,1.1,1.5,1.55,1,0,0.0
1987-10-03,1.3,1.5,1.6,1.3,1.1,1.4500000000000002,1.5125,1,0,0.0
1987-10-10,1.3,1.5,1.6,1.3,1.1,1.4000000000000001,1.475,1,0,0.0
1987-10-17,1.3,1.5,1.6,1.3,1.1,1.3499999999999999,1.4375,1,0,0.0
1987-10-24,1.3,1.5,1.6,1.6,1.3,1.3,1.4,1,0,0.0
1987-10-31,1.3,1.3,1.5,1.6,1.3,1.3,1.375,1,0,0.0
1987-11-07,1.0,1.3,1.5,1.6,1.3,1.225,1.3125,1,0,0.0
1987-11-14,1.0,1.3,1.5,1.6,1.3,1.1500000000000001,1.25,1,0,0.0
1987-11-21,1.0,1.3,1.5,1.6,1.6,1.075,1.1875,1,0,0.0
1987-11-28,1.0,1.3,1.3,1.5,1.6,1.0,1.1500000000000001,1,0,0.0
1987-12-05,0.9,1.0,1.3,1.5,1.6,0.9750000000000001,1.1,1,0,0.0
1987-12-12,0.9,1.0,1.3,1.5,1.6,0.9500000000000001,1.05,1,0,0.0
1987-12-19,0.9,1.0,1.3,1.5,1.6,0.9249999999999999,1.0,1,0,0.0
1987-12-26,0.9,1.0,1.3,1.3,1.5,0.9,0.95,1,0,0.0
1988-01-02,0.7,0.9,1.0,1.3,1.5,0.85,0.9125,1,0,0.0
1988-01-09,0.7,0.9,1.0,1.3,1.5,0.8,0.875,1,0,0.0
1988-01-16,0.7,0.9,1.0,1.3,1.5,0.75,0.8374999999999999,1,0,0.0
1988-01-23,0.7,0.9,1.0,1.3,1.3,0.7,0.7999999999999999,1,0,0.0
1988-01-30,0.7,0.7,0.9,1.0,1.3,0.7,0.775,1,0,0.0
1988-02-06,0.3,0.7,0.9,1.0,1.3,0.5999999999999999,0.7,0,0,0.0
1988-02-13,0.3,0.7,0.9,1.0,1.3,0.5,0.6249999999999999,0,0,0.0
1988-02-20,0.3,0.7,0.9,1.0,1.3,0.39999999999999997,0.55,0,0,0.0
1988-02-27,0.3,0.7,0.7,0.9,1.0,0.3,0.5,0,0,0.0
1988-03-05,-0.2,0.3,0.7,0.9,1.0,0.175,0.38749999999999996,0,0,-0.0
1988-03-12,-0.2,0.3,0.7,0.9,1.0,0.04999999999999999,0.27499999999999997,0,0,-0.0
1988-03-19,-0.2,0.3,0.7,0.9,1.0,-0.07500000000000001,0.16249999999999998,0,0,-0.0
1988-03-26,-0.2,0.3,0.7,0.7,0.9,-0.2,0.04999999999999999,0,0,-0.0
1988-04-02,-0.7,-0.2,0.3,0.7,0.9,-0.32499999999999996,-0.07500000000000001,0,1,-0.0
1988-04-09,-0.7,-0.2,0.3,0.7,0.9,-0.44999999999999996,-0.2,0,1,-0.0
1988-04-16,-0.7,-0.2,0.3,0.7,0.9,-0.575,-0.32499999999999996,0,1,-0.0
1988-04-23,-0.7,-0.2,0.3,0.7,0.7,-0.7,-0.45,0,1,-0.0
1988-04-30,-0.7,-0.7,-0.2,0.3,0.7,-0.7,-0.5125,0,1,-0.0
1988-05-07,-1.4,-0.7,-0.2,0.3,0.7,-0.8749999999999999,-0.6625,0,1,-0.0
1988-05-14,-1.4,-0.7,-0.2,0.3,0.7,-1.0499999999999998,-0.8124999999999999,0,1,-0.0
1988-05-21,-1.4,-0.7,-0.2,0.3,0.7,-1.2249999999999999,-0.9625,0,1,-0.0
1988-05-28,-1.4,-0.7,-0.7,-0.2,0.3,-1.4,-1.05,0,1,-0.0
1988-06-04,-1.7,-1.4,-0.7,-0.2,0.3,-1.4749999999999999,-1.1749999999999998,0,1,-1.7
1988-06-11,-1.7,-1.4,-0.7,-0.2,0.3,-1.55,-1.3,0,1,-1.7
1988-06-18,-1.7,-1.4,-0.7,-0.2,0.3,-1.625,-1.4249999999999998,0,1,-1.7
1988-06-25,-1.7,-1.4,-0.7,-0.7,-0.2,-1.7,-1.55,0,1,-1.7
1988-07-02,-1.6,-1.7,-1.4,-0.7,-0.2,-1.675,-1.575,0,1,-1.6
1988-07-09,-1.6,-1.7,-1.4,-0.7,-0.2,-1.65,-1.5999999999999999,0,1,-1.6
1988-07-16,-1.6,-1.7,-1.4,-0.7,-0.2,-1.625,-1.625,0,1,-1.6
1988-07-23,-1.6,-1.7,-1.4,-0.7,-0.7,-1.6,-1.6500000000000001,0,1,-1.6
1988-07-30,-1.6,-1.6,-1.7,-1.4,-0.7,-1.6,-1.6375,0,1,-1.6
1988-08-06,-1.3,-1.6,-1.7,-1.4,-0.7,-1.5250000000000001,-1.5875,0,1,-1.3
1988-08-13,-1.3,-1.6,-1.7,-1.4,-0.7,-1.4500000000000002,-1.5375,0,1,-1.3
1988-08-20,-1.3,-1.6,-1.7,-1.4,-0.7,-1.3750000000000002,-1.4875,0,1,-1.3
1988-08-27,-1.3,-1.6,-1.6,-1.7,-1.4,-1.3,-1.45,0,1,-1.3
1988-09-03,-1.4,-1.3,-1.6,-1.7,-1.4,-1.3250000000000002,-1.425,0,1,-0.0
1988-09-10,-1.4,-1.3,-1.6,-1.7,-1.4,-1.3499999999999999,-1.4000000000000001,0,1,-0.0
1988-09-17,-1.4,-1.3,-1.6,-1.7,-1.4,-1.375,-1.375,0,1,-0.0
1988-09-24,-1.4,-1.3,-1.6,-1.6,-1.7,-1.4,-1.3499999999999999,0,1,-0.0
1988-10-01,-1.6,-1.4,-1.3,-1.6,-1.7,-1.4499999999999997,-1.3875000000000002,0,1,-0.0
1988-10-08,-1.6,-1.4,-1.3,-1.6,-1.7,-1.5,-1.425,0,1,-0.0
1988-10-15,-1.6,-1.4,-1.3,-1.6,-1.7,-1.5499999999999998,-1.4625,0,1,-0.0
1988-10-22,-1.6,-1.4,-1.3,-1.6,-1.6,-1.6,-1.5,0,1,-0.0
1988-10-29,-1.6,-1.6,-1.4,-1.3,-1.6,-1.6,-1.5250000000000001,0,1,-0.0
1988-11-05,-1.9,-1.6,-1.4,-1.3,-1.6,-1.675,-1.5875,0,1,-0.0
1988-11-12,-1.9,-1.6,-1.4,-1.3,-1.6,-1.75,-1.65,0,1,-0.0
1988-11-19,-1.9,-1.6,-1.4,-1.3,-1.6,-1.825,-1.7125000000000001,0,1,-0.0
1988-11-26,-1.9,-1.6,-1.6,-1.4,-1.3,-1.9,-1.75,0,1,-0.0
1988-12-03,-1.9,-1.9,-1.6,-1.4,-1.3,-1.9,-1.7874999999999999,0,1,-0.0
1988-12-10,-1.9,-1.9,-1.6,-1.4,-1.3,-1.9,-1.825,0,1,-0.0
1988-12-17,-1.9,-1.9,-1.6,-1.4,-1.3,-1.9,-1.8625,0,1,-0.0
1988-12-24,-1.9,-1.9,-1.6,-1.6,-1.4,-1.9,-1.9,0,1,-0.0
1988-12-31,-1.9,-1.9,-1.9,-1.6,-1.4,-1.9,-1.9,0,1,-0.0
1989-01-07,-1.7,-1.9,-1.9,-1.6,-1.4,-1.8499999999999999,-1.875,0,1,-0.0
1989-01-14,-1.7,-1.9,-1.9,-1.6,-1.4,-1.7999999999999998,-1.8499999999999999,0,1,-0.0
1989-01-21,-1.7,-1.9,-1.9,-1.6,-1.6,-1.7499999999999998,-1.8249999999999997,0,1,-0.0
1989-01-28,-1.7,-1.9,-1.9,-1.9,-1.6,-1.7,-1.8,0,1,-0.0
1989-02-04,-1.4,-1.7,-1.9,-1.9,-1.6,-1.625,-1.7375,0,1,-0.0
1989-02-11,-1.4,-1.7,-1.9,-1.9,-1.6,-1.55,-1.6749999999999998,0,1,-0.0
1989-02-18,-1.4,-1.7,-1.9,-1.9,-1.6,-1.475,-1.6124999999999998,0,1,-0.0
1989-02-25,-1.4,-1.7,-1.9,-1.9,-1.9,-1.4,-1.55,0,1,-0.0
1989-03-04,-1.1,-1.4,-1.7,-1.9,-1.9,-1.3249999999999997,-1.4749999999999999,0,1,-0.0
1989-03-11,-1.1,-1.4,-1.7,-1.9,-1.9,-1.25,-1.4,0,1,-0.0
1989-03-18,-1.1,-1.4,-1.7,-1.9,-1.9,-1.175,-1.3250000000000002,0,1,-0.0
1989-03-25,-1.1,-1.4,-1.7,-1.9,-1.9,-1.1,-1.25,0,1,-0.0
1989-04-01,-0.8,-1.1,-1.4,-1.7,-1.9,-1.0250000000000001,-1.1749999999999998,0,1,-0.0
