week_ending,region,mean_nighttime_hours_below_18_above_0,mean_nighttime_hours_below_21_above_0,mean_nighttime_hours_below_24_above_0,mean_nighttime_hours_above_21,mean_nighttime_hours_above_24,mean_nighttime_hours_below_0,mean_nighttime_hours_below_neg5,mean_nighttime_hours_below_neg10,mean_daytime_hours_above_25,mean_daytime_hours_above_30,mean_daytime_hours_above_35,mean_daytime_hours_above_40,mean_daytime_hours_below_neg5,mean_daytime_hours_below_0,mean_daytime_hours_below_5,mean_vpd_mean,mean_vpd_min,mean_vpd_max
2001-10-13,region_6,26.17162471395881,36.94965675057208,52.649885583524025,32.97025171624714,17.267734553775743,0.07780320366132723,0.0,0.0,10.986270022883295,1.4576659038901603,0.013729977116704805,0.0,0.0,0.5881006864988558,3.897025171624714,0.7223404049873352,0.2208930402994156,1.4264323711395264
2001-10-20,region_6,38.36155606407323,49.09153318077803,57.75972540045767,20.903890160183067,12.235697940503432,0.004576659038901602,0.0,0.0,6.613272311212815,0.6430205949656751,0.0,0.0,0.0,0.22654462242562928,6.709382151029748,0.8490203022956848,0.27606114745140076,1.6659599542617798
2001-10-27,region_6,26.54233409610984,40.18993135011441,53.59038901601831,29.794050343249427,16.389016018306638,0.006864988558352402,0.0,0.0,11.338672768878718,1.919908466819222,0.12356979405034325,0.0,0.0,0.2700228832951945,4.748283752860412,0.9045443534851074,0.32015150785446167,1.7464557886123657
2001-11-03,region_6,29.45995423340961,44.94508009153318,55.39359267734554,25.05263157894737,14.606407322654462,0.0,0.0,0.0,9.137299771167047,0.4439359267734554,0.0,0.0,0.0,0.16933638443935928,4.128146453089244,0.7365520000457764,0.21550990641117096,1.5462446212768555
2001-11-10,region_6,38.983981693363845,52.50800915331808,62.59496567505721,17.473684210526315,7.382151029748284,0.018306636155606407,0.0,0.0,4.308924485125858,0.06864988558352403,0.0,0.0,0.0,0.2700228832951945,4.981693363844394,0.6248404383659363,0.1639697551727295,1.3310106992721558
2001-11-17,region_6,42.94736842105263,56.24027459954233,66.55377574370709,13.750572082379863,3.4393592677345537,0.006864988558352402,0.0,0.0,1.6132723112128147,0.004576659038901602,0.0,0.0,0.0,0.2242562929061785,4.585812356979405,0.4240521490573883,0.09199642390012741,0.9879570007324219
2001-11-24,region_6,53.61556064073226,61.74828375286041,66.8558352402746,7.411899313501144,2.308924485125858,0.8352402745995423,0.05034324942791762,0.0,1.205949656750572,0.020594965675057208,0.0,0.0,0.39359267734553777,5.320366132723112,21.08924485125858,0.46743282675743103,0.1666308492422104,0.9810987114906311
2001-12-01,region_6,46.43478260869565,50.954233409610985,54.617848970251714,4.842105263157895,1.1784897025171626,14.20366132723112,2.4439359267734555,0.04576659038901602,0.8283752860411899,0.009153318077803204,0.0,0.0,6.709382151029748,22.63615560640732,43.9908466819222,0.31515300273895264,0.14670485258102417,0.6190454363822937
2001-12-08,region_6,45.28604118993135,58.79176201372998,65.2654462242563,8.31807780320366,1.8489702517162472,2.88558352402746,0.17848970251716248,0.0,0.9839816933638444,0.0,0.0,0.0,1.0663615560640731,6.844393592677346,18.68192219679634,0.35068416595458984,0.12872432172298431,0.7659016251564026
2001-12-15,region_6,57.556064073226544,60.329519450800916,61.892448512585815,1.7437070938215102,0.18077803203661327,7.926773455377575,1.0389016018306636,0.057208237986270026,0.07322654462242563,0.0,0.0,0.0,2.9679633867276887,21.02974828375286,39.974828375286044,0.24977657198905945,0.09748755395412445,0.5339429378509521
